"field"	"exp"	"year"	"plot"	"disk"	"ntrt"	"nadd"	"other.add"	"dur"	"yr.plowed"	"precip.mm"	"precip.gs"	"mass.above.total"	"rich"	"even"	"ens.pie"	"disk.trt"	"trt"	"functional.group"	"mass.above.functional"
"171"	"A"	1	1987	46	0	9	0	0	6	1968	578.612	379.984	238.462	9	0.119170169503675	1.07253152553307	"Intact"	"1. Control"	"C4"	0.633
"172"	"A"	1	1987	46	0	9	0	0	6	1968	578.612	379.984	238.462	9	0.119170169503675	1.07253152553307	"Intact"	"1. Control"	"S"	0.733
"173"	"A"	1	1987	46	0	9	0	0	6	1968	578.612	379.984	238.462	9	0.119170169503675	1.07253152553307	"Intact"	"1. Control"	"C3"	89.4
"174"	"A"	1	1987	46	0	9	0	0	6	1968	578.612	379.984	238.462	9	0.119170169503675	1.07253152553307	"Intact"	"1. Control"	"F"	0.866
"175"	"A"	1	1987	47	0	9	0	0	6	1968	578.612	379.984	248.105	9	0.245726976156334	2.21154278540701	"Intact"	"1. Control"	"F"	1.266
"176"	"A"	1	1987	47	0	9	0	0	6	1968	578.612	379.984	248.105	9	0.245726976156334	2.21154278540701	"Intact"	"1. Control"	"C3"	76.2
"177"	"A"	1	1987	47	0	9	0	0	6	1968	578.612	379.984	248.105	9	0.245726976156334	2.21154278540701	"Intact"	"1. Control"	"C4"	0.666
"178"	"A"	1	1987	5	0	9	0	0	6	1968	578.612	379.984	146.666	11	0.234865931219824	2.58352524341806	"Intact"	"1. Control"	"C3"	91.466
"179"	"A"	1	1987	5	0	9	0	0	6	1968	578.612	379.984	146.666	11	0.234865931219824	2.58352524341806	"Intact"	"1. Control"	"F"	47
"180"	"A"	1	1987	5	0	9	0	0	6	1968	578.612	379.984	146.666	11	0.234865931219824	2.58352524341806	"Intact"	"1. Control"	"C4"	0.233
"181"	"A"	1	1987	52	0	8	27.2	1	6	1968	578.612	379.984	216.203	2	0.500152657627011	1.00030531525402	"Intact"	"2. NPK+"	"C3"	216.203
"182"	"A"	1	1987	6	0	8	27.2	1	6	1968	578.612	379.984	247.967	2	0.505135657000519	1.01027131400104	"Intact"	"2. NPK+"	"C3"	247.967
"183"	"A"	1	1988	1	0	9	0	0	7	1968	591.312	291.084	170.432	8	0.507452279740588	4.0596182379247	"Intact"	"1. Control"	"F"	12.5
"184"	"A"	1	1988	1	0	9	0	0	7	1968	591.312	291.084	170.432	8	0.507452279740588	4.0596182379247	"Intact"	"1. Control"	"C4"	4.833
"185"	"A"	1	1988	1	0	9	0	0	7	1968	591.312	291.084	170.432	8	0.507452279740588	4.0596182379247	"Intact"	"1. Control"	"C3"	32.599
"186"	"A"	1	1988	1	0	9	0	0	7	1968	591.312	291.084	170.432	8	0.507452279740588	4.0596182379247	"Intact"	"1. Control"	"L"	0.3
"187"	"A"	1	1988	11	0	8	27.2	1	7	1968	591.312	291.084	10.333	1	1	1	"Intact"	"2. NPK+"	"C3"	10.333
"188"	"A"	1	1988	17	0	8	27.2	1	7	1968	591.312	291.084	14.633	1	1	1	"Intact"	"2. NPK+"	"C3"	14.633
"189"	"A"	1	1988	18	0	8	27.2	1	7	1968	591.312	291.084	18.267	1	1	1	"Intact"	"2. NPK+"	"C3"	18.267
"190"	"A"	1	1988	20	0	9	0	0	7	1968	591.312	291.084	141.133	5	0.406892963990717	2.03446481995359	"Intact"	"1. Control"	"C3"	26.8
"191"	"A"	1	1988	20	0	9	0	0	7	1968	591.312	291.084	141.133	5	0.406892963990717	2.03446481995359	"Intact"	"1. Control"	"C4"	0.033
"192"	"A"	1	1988	20	0	9	0	0	7	1968	591.312	291.084	141.133	5	0.406892963990717	2.03446481995359	"Intact"	"1. Control"	"F"	16.533
"193"	"A"	1	1988	33	0	9	0	0	7	1968	591.312	291.084	67.668	7	0.450547588218914	3.1538331175324	"Intact"	"1. Control"	"L"	0.167
"194"	"A"	1	1988	33	0	9	0	0	7	1968	591.312	291.084	67.668	7	0.450547588218914	3.1538331175324	"Intact"	"1. Control"	"F"	24.867
"195"	"A"	1	1988	33	0	9	0	0	7	1968	591.312	291.084	67.668	7	0.450547588218914	3.1538331175324	"Intact"	"1. Control"	"C3"	14.734
"196"	"A"	1	1988	40	0	8	27.2	1	7	1968	591.312	291.084	16.767	1	1	1	"Intact"	"2. NPK+"	"C3"	16.767
"197"	"A"	1	1988	46	0	9	0	0	7	1968	591.312	291.084	201.769	5	0.370010133812082	1.85005066906041	"Intact"	"1. Control"	"F"	8.5
"198"	"A"	1	1988	46	0	9	0	0	7	1968	591.312	291.084	201.769	5	0.370010133812082	1.85005066906041	"Intact"	"1. Control"	"C3"	16.166
"199"	"A"	1	1988	46	0	9	0	0	7	1968	591.312	291.084	201.769	5	0.370010133812082	1.85005066906041	"Intact"	"1. Control"	"C4"	0.033
"200"	"A"	1	1988	47	0	9	0	0	7	1968	591.312	291.084	62.9	6	0.390020340326889	2.34012204196134	"Intact"	"1. Control"	"F"	7.366
"201"	"A"	1	1988	47	0	9	0	0	7	1968	591.312	291.084	62.9	6	0.390020340326889	2.34012204196134	"Intact"	"1. Control"	"C4"	2.967
"202"	"A"	1	1988	47	0	9	0	0	7	1968	591.312	291.084	62.9	6	0.390020340326889	2.34012204196134	"Intact"	"1. Control"	"C3"	17.6
"203"	"A"	1	1988	5	0	9	0	0	7	1968	591.312	291.084	51.133	6	0.38134641699369	2.28807850196214	"Intact"	"1. Control"	"F"	7.267
"204"	"A"	1	1988	5	0	9	0	0	7	1968	591.312	291.084	51.133	6	0.38134641699369	2.28807850196214	"Intact"	"1. Control"	"C4"	0.233
"205"	"A"	1	1988	5	0	9	0	0	7	1968	591.312	291.084	51.133	6	0.38134641699369	2.28807850196214	"Intact"	"1. Control"	"C3"	37.433
"206"	"A"	1	1988	52	0	8	27.2	1	7	1968	591.312	291.084	38.333	1	1	1	"Intact"	"2. NPK+"	"C3"	38.333
"207"	"A"	1	1988	6	0	8	27.2	1	7	1968	591.312	291.084	44.9	1	1	1	"Intact"	"2. NPK+"	"C3"	44.9
"208"	"A"	1	1989	1	0	9	0	0	8	1968	618.744	411.226	252.634	7	0.47346906913089	3.31428348391623	"Intact"	"1. Control"	"F"	50.567
"209"	"A"	1	1989	1	0	9	0	0	8	1968	618.744	411.226	252.634	7	0.47346906913089	3.31428348391623	"Intact"	"1. Control"	"C3"	92.267
"210"	"A"	1	1989	1	0	9	0	0	8	1968	618.744	411.226	252.634	7	0.47346906913089	3.31428348391623	"Intact"	"1. Control"	"L"	3.733
"211"	"A"	1	1989	1	0	9	0	0	8	1968	618.744	411.226	252.634	7	0.47346906913089	3.31428348391623	"Intact"	"1. Control"	"C4"	0.067
"212"	"A"	1	1989	11	0	8	27.2	1	8	1968	618.744	411.226	244	1	1	1	"Intact"	"2. NPK+"	"C3"	244
"213"	"A"	1	1989	17	0	8	27.2	1	8	1968	618.744	411.226	158.837	2	0.502315883332193	1.00463176666439	"Intact"	"2. NPK+"	"C3"	158.837
"214"	"A"	1	1989	18	0	8	27.2	1	8	1968	618.744	411.226	331.1	1	1	1	"Intact"	"2. NPK+"	"C3"	331.1
"215"	"A"	1	1989	20	0	9	0	0	8	1968	618.744	411.226	143.632	4	0.668117124556535	2.67246849822614	"Intact"	"1. Control"	"F"	38.933
"216"	"A"	1	1989	20	0	9	0	0	8	1968	618.744	411.226	143.632	4	0.668117124556535	2.67246849822614	"Intact"	"1. Control"	"C3"	88.966
"217"	"A"	1	1989	33	0	9	0	0	8	1968	618.744	411.226	188.766	7	0.391761702281544	2.74233191597081	"Intact"	"1. Control"	"C4"	0.733
"218"	"A"	1	1989	33	0	9	0	0	8	1968	618.744	411.226	188.766	7	0.391761702281544	2.74233191597081	"Intact"	"1. Control"	"F"	33.133
"219"	"A"	1	1989	33	0	9	0	0	8	1968	618.744	411.226	188.766	7	0.391761702281544	2.74233191597081	"Intact"	"1. Control"	"C3"	92.467
"220"	"A"	1	1989	40	0	8	27.2	1	8	1968	618.744	411.226	385.5	1	1	1	"Intact"	"2. NPK+"	"C3"	385.5
"221"	"A"	1	1989	46	0	9	0	0	8	1968	618.744	411.226	183.404	4	0.39040087803394	1.56160351213576	"Intact"	"1. Control"	"F"	17.534
"222"	"A"	1	1989	46	0	9	0	0	8	1968	618.744	411.226	183.404	4	0.39040087803394	1.56160351213576	"Intact"	"1. Control"	"C3"	124.737
"223"	"A"	1	1989	47	0	9	0	0	8	1968	618.744	411.226	139.067	8	0.260798106496949	2.08638485197559	"Intact"	"1. Control"	"C4"	2.433
"224"	"A"	1	1989	47	0	9	0	0	8	1968	618.744	411.226	139.067	8	0.260798106496949	2.08638485197559	"Intact"	"1. Control"	"F"	1.767
"225"	"A"	1	1989	47	0	9	0	0	8	1968	618.744	411.226	139.067	8	0.260798106496949	2.08638485197559	"Intact"	"1. Control"	"C3"	129.467
"226"	"A"	1	1989	5	0	9	0	0	8	1968	618.744	411.226	190.47	9	0.285227666422287	2.56704899780058	"Intact"	"1. Control"	"C4"	7.767
"227"	"A"	1	1989	5	0	9	0	0	8	1968	618.744	411.226	190.47	9	0.285227666422287	2.56704899780058	"Intact"	"1. Control"	"C3"	154.937
"228"	"A"	1	1989	5	0	9	0	0	8	1968	618.744	411.226	190.47	9	0.285227666422287	2.56704899780058	"Intact"	"1. Control"	"F"	26.866
"229"	"A"	1	1989	52	0	8	27.2	1	8	1968	618.744	411.226	364.003	2	0.500365515107679	1.00073103021536	"Intact"	"2. NPK+"	"C3"	364.003
"230"	"A"	1	1989	6	0	8	27.2	1	8	1968	618.744	411.226	408.37	2	0.502208740789006	1.00441748157801	"Intact"	"2. NPK+"	"C3"	408.37
"231"	"A"	1	1990	1	0	9	0	0	9	1968	1058.164	780.542	190.636	9	0.255266673735623	2.2974000636206	"Intact"	"1. Control"	"L"	2.497
"232"	"A"	1	1990	1	0	9	0	0	9	1968	1058.164	780.542	190.636	9	0.255266673735623	2.2974000636206	"Intact"	"1. Control"	"C4"	67.967
"233"	"A"	1	1990	1	0	9	0	0	9	1968	1058.164	780.542	190.636	9	0.255266673735623	2.2974000636206	"Intact"	"1. Control"	"F"	0.836
"234"	"A"	1	1990	1	0	9	0	0	9	1968	1058.164	780.542	190.636	9	0.255266673735623	2.2974000636206	"Intact"	"1. Control"	"C3"	40.003
"235"	"A"	1	1990	11	0	8	27.2	1	9	1968	1058.164	780.542	71	3	0.338322773570844	1.01496832071253	"Intact"	"2. NPK+"	"F"	0.457
"236"	"A"	1	1990	11	0	8	27.2	1	9	1968	1058.164	780.542	71	3	0.338322773570844	1.01496832071253	"Intact"	"2. NPK+"	"C3"	70.543
"237"	"A"	1	1990	17	0	8	27.2	1	9	1968	1058.164	780.542	172.377	2	0.500040610314953	1.00008122062991	"Intact"	"2. NPK+"	"F"	0.007
"238"	"A"	1	1990	17	0	8	27.2	1	9	1968	1058.164	780.542	172.377	2	0.500040610314953	1.00008122062991	"Intact"	"2. NPK+"	"C3"	172.37
"239"	"A"	1	1990	18	0	8	27.2	1	9	1968	1058.164	780.542	119.063	2	0.510977703675097	1.02195540735019	"Intact"	"2. NPK+"	"C3"	117.77
"240"	"A"	1	1990	18	0	8	27.2	1	9	1968	1058.164	780.542	119.063	2	0.510977703675097	1.02195540735019	"Intact"	"2. NPK+"	"F"	1.293
"241"	"A"	1	1990	20	0	9	0	0	9	1968	1058.164	780.542	163.028	7	0.191191504431981	1.33834053102387	"Intact"	"1. Control"	"C3"	26.733
"242"	"A"	1	1990	20	0	9	0	0	9	1968	1058.164	780.542	163.028	7	0.191191504431981	1.33834053102387	"Intact"	"1. Control"	"F"	3.322
"243"	"A"	1	1990	20	0	9	0	0	9	1968	1058.164	780.542	163.028	7	0.191191504431981	1.33834053102387	"Intact"	"1. Control"	"C4"	0.963
"244"	"A"	1	1990	33	0	9	0	0	9	1968	1058.164	780.542	95.996	10	0.285718417094338	2.85718417094338	"Intact"	"1. Control"	"F"	16.346
"245"	"A"	1	1990	33	0	9	0	0	9	1968	1058.164	780.542	95.996	10	0.285718417094338	2.85718417094338	"Intact"	"1. Control"	"C4"	0.47
"246"	"A"	1	1990	33	0	9	0	0	9	1968	1058.164	780.542	95.996	10	0.285718417094338	2.85718417094338	"Intact"	"1. Control"	"C3"	49.54
"247"	"A"	1	1990	40	0	8	27.2	1	9	1968	1058.164	780.542	108.2	1	1	1	"Intact"	"2. NPK+"	"C3"	108.2
"248"	"A"	1	1990	46	0	9	0	0	9	1968	1058.164	780.542	67.582	8	0.32761955273677	2.62095642189416	"Intact"	"1. Control"	"C4"	3.033
"249"	"A"	1	1990	46	0	9	0	0	9	1968	1058.164	780.542	67.582	8	0.32761955273677	2.62095642189416	"Intact"	"1. Control"	"F"	7.58
"250"	"A"	1	1990	46	0	9	0	0	9	1968	1058.164	780.542	67.582	8	0.32761955273677	2.62095642189416	"Intact"	"1. Control"	"C3"	45.136
"251"	"A"	1	1990	47	0	9	0	0	9	1968	1058.164	780.542	97.685	12	0.201008467372001	2.41210160846401	"Intact"	"1. Control"	"F"	5.556
"252"	"A"	1	1990	47	0	9	0	0	9	1968	1058.164	780.542	97.685	12	0.201008467372001	2.41210160846401	"Intact"	"1. Control"	"C4"	39.256
"253"	"A"	1	1990	47	0	9	0	0	9	1968	1058.164	780.542	97.685	12	0.201008467372001	2.41210160846401	"Intact"	"1. Control"	"C3"	31.517
"254"	"A"	1	1990	47	0	9	0	0	9	1968	1058.164	780.542	97.685	12	0.201008467372001	2.41210160846401	"Intact"	"1. Control"	"S"	0.333
"255"	"A"	1	1990	5	0	9	0	0	9	1968	1058.164	780.542	77.086	5	0.600068281161166	3.00034140580583	"Intact"	"1. Control"	"F"	0.033
"256"	"A"	1	1990	5	0	9	0	0	9	1968	1058.164	780.542	77.086	5	0.600068281161166	3.00034140580583	"Intact"	"1. Control"	"C4"	27.5
"257"	"A"	1	1990	5	0	9	0	0	9	1968	1058.164	780.542	77.086	5	0.600068281161166	3.00034140580583	"Intact"	"1. Control"	"C3"	49.193
"258"	"A"	1	1990	52	0	8	27.2	1	9	1968	1058.164	780.542	199.47	1	1	1	"Intact"	"2. NPK+"	"C3"	199.47
"259"	"A"	1	1990	6	0	8	27.2	1	9	1968	1058.164	780.542	127.853	2	0.500962967869264	1.00192593573853	"Intact"	"2. NPK+"	"C3"	127.853
"260"	"A"	1	1991	1	0	9	0	0	10	1968	1163.066	664.972	389.362	13	0.208107379715108	2.70539593629641	"Intact"	"1. Control"	"C4"	8.333
"261"	"A"	1	1991	1	0	9	0	0	10	1968	1163.066	664.972	389.362	13	0.208107379715108	2.70539593629641	"Intact"	"1. Control"	"C3"	115.166
"262"	"A"	1	1991	1	0	9	0	0	10	1968	1163.066	664.972	389.362	13	0.208107379715108	2.70539593629641	"Intact"	"1. Control"	"F"	4.35
"263"	"A"	1	1991	11	0	8	27.2	1	10	1968	1163.066	664.972	314.303	2	0.500105005249105	1.00021001049821	"Intact"	"2. NPK+"	"C3"	314.27
"264"	"A"	1	1991	11	0	8	27.2	1	10	1968	1163.066	664.972	314.303	2	0.500105005249105	1.00021001049821	"Intact"	"2. NPK+"	"F"	0.033
"265"	"A"	1	1991	17	0	8	27.2	1	10	1968	1163.066	664.972	360.97	1	1	1	"Intact"	"2. NPK+"	"C3"	360.97
"266"	"A"	1	1991	18	0	8	27.2	1	10	1968	1163.066	664.972	428.071	2	0.500002336066531	1.00000467213306	"Intact"	"2. NPK+"	"C4"	0.001
"267"	"A"	1	1991	18	0	8	27.2	1	10	1968	1163.066	664.972	428.071	2	0.500002336066531	1.00000467213306	"Intact"	"2. NPK+"	"C3"	428.07
"268"	"A"	1	1991	20	0	9	0	0	10	1968	1163.066	664.972	137.168	9	0.464691155692358	4.18222040123123	"Intact"	"1. Control"	"C3"	62.6
"269"	"A"	1	1991	20	0	9	0	0	10	1968	1163.066	664.972	137.168	9	0.464691155692358	4.18222040123123	"Intact"	"1. Control"	"C4"	39.967
"270"	"A"	1	1991	20	0	9	0	0	10	1968	1163.066	664.972	137.168	9	0.464691155692358	4.18222040123123	"Intact"	"1. Control"	"F"	20.734
"271"	"A"	1	1991	33	0	9	0	0	10	1968	1163.066	664.972	223.805	14	0.220219511459356	3.08307316043098	"Intact"	"1. Control"	"F"	26.626
"272"	"A"	1	1991	33	0	9	0	0	10	1968	1163.066	664.972	223.805	14	0.220219511459356	3.08307316043098	"Intact"	"1. Control"	"C3"	129.033
"273"	"A"	1	1991	33	0	9	0	0	10	1968	1163.066	664.972	223.805	14	0.220219511459356	3.08307316043098	"Intact"	"1. Control"	"C4"	7.313
"274"	"A"	1	1991	40	0	8	27.2	1	10	1968	1163.066	664.972	361.667	4	0.253575330458261	1.01430132183304	"Intact"	"2. NPK+"	"C3"	361.533
"275"	"A"	1	1991	40	0	8	27.2	1	10	1968	1163.066	664.972	361.667	4	0.253575330458261	1.01430132183304	"Intact"	"2. NPK+"	"C4"	0.134
"276"	"A"	1	1991	46	0	9	0	0	10	1968	1163.066	664.972	195.496	13	0.236363573942635	3.07272646125426	"Intact"	"1. Control"	"C3"	95.667
"277"	"A"	1	1991	46	0	9	0	0	10	1968	1163.066	664.972	195.496	13	0.236363573942635	3.07272646125426	"Intact"	"1. Control"	"C4"	21.367
"278"	"A"	1	1991	46	0	9	0	0	10	1968	1163.066	664.972	195.496	13	0.236363573942635	3.07272646125426	"Intact"	"1. Control"	"F"	15.262
"279"	"A"	1	1991	47	0	9	0	0	10	1968	1163.066	664.972	269.304	7	0.281107389237242	1.96775172466069	"Intact"	"1. Control"	"F"	0.667
"280"	"A"	1	1991	47	0	9	0	0	10	1968	1163.066	664.972	269.304	7	0.281107389237242	1.96775172466069	"Intact"	"1. Control"	"C3"	184.904
"281"	"A"	1	1991	47	0	9	0	0	10	1968	1163.066	664.972	269.304	7	0.281107389237242	1.96775172466069	"Intact"	"1. Control"	"C4"	42.8
"282"	"A"	1	1991	5	0	9	0	0	10	1968	1163.066	664.972	145.042	9	0.326196455577185	2.93576810019467	"Intact"	"1. Control"	"C3"	104.733
"283"	"A"	1	1991	5	0	9	0	0	10	1968	1163.066	664.972	145.042	9	0.326196455577185	2.93576810019467	"Intact"	"1. Control"	"F"	1.043
"284"	"A"	1	1991	5	0	9	0	0	10	1968	1163.066	664.972	145.042	9	0.326196455577185	2.93576810019467	"Intact"	"1. Control"	"C4"	36.533
"285"	"A"	1	1991	52	0	8	27.2	1	10	1968	1163.066	664.972	204.37	2	0.500489548029736	1.00097909605947	"Intact"	"2. NPK+"	"C4"	0.1
"286"	"A"	1	1991	52	0	8	27.2	1	10	1968	1163.066	664.972	204.37	2	0.500489548029736	1.00097909605947	"Intact"	"2. NPK+"	"C3"	204.27
"287"	"A"	1	1991	6	0	8	27.2	1	10	1968	1163.066	664.972	389.57	1	1	1	"Intact"	"2. NPK+"	"C3"	389.57
"288"	"A"	1	1992	1	0	9	0	0	11	1968	717.55	425.958	152.133	8	0.302792546780937	2.4223403742475	"Intact"	"1. Control"	"C4"	28.867
"289"	"A"	1	1992	1	0	9	0	0	11	1968	717.55	425.958	152.133	8	0.302792546780937	2.4223403742475	"Intact"	"1. Control"	"C3"	87.166
"290"	"A"	1	1992	1	0	9	0	0	11	1968	717.55	425.958	152.133	8	0.302792546780937	2.4223403742475	"Intact"	"1. Control"	"F"	13.233
"291"	"A"	1	1992	1	0	9	0	0	11	1968	717.55	425.958	152.133	8	0.302792546780937	2.4223403742475	"Intact"	"1. Control"	"L"	0.2
"292"	"A"	1	1992	11	0	8	27.2	1	11	1968	717.55	425.958	226.87	2	0.509791200743448	1.0195824014869	"Intact"	"2. NPK+"	"C3"	224.67
"293"	"A"	1	1992	11	0	8	27.2	1	11	1968	717.55	425.958	226.87	2	0.509791200743448	1.0195824014869	"Intact"	"2. NPK+"	"F"	2.2
"294"	"A"	1	1992	17	0	8	27.2	1	11	1968	717.55	425.958	390.7	1	1	1	"Intact"	"2. NPK+"	"C3"	390.5
"295"	"A"	1	1992	18	0	8	27.2	1	11	1968	717.55	425.958	153.434	3	0.553246594159197	1.65973978247759	"Intact"	"2. NPK+"	"C3"	111.9
"296"	"A"	1	1992	18	0	8	27.2	1	11	1968	717.55	425.958	153.434	3	0.553246594159197	1.65973978247759	"Intact"	"2. NPK+"	"F"	41.534
"297"	"A"	1	1992	20	0	9	0	0	11	1968	717.55	425.958	141.8	7	0.52578109840219	3.68046768881533	"Intact"	"1. Control"	"C3"	62.433
"298"	"A"	1	1992	20	0	9	0	0	11	1968	717.55	425.958	141.8	7	0.52578109840219	3.68046768881533	"Intact"	"1. Control"	"F"	20.701
"299"	"A"	1	1992	20	0	9	0	0	11	1968	717.55	425.958	141.8	7	0.52578109840219	3.68046768881533	"Intact"	"1. Control"	"C4"	10.633
"300"	"A"	1	1992	33	0	9	0	0	11	1968	717.55	425.958	281.084	11	0.189182801103025	2.08101081213328	"Intact"	"1. Control"	"L"	1.933
"301"	"A"	1	1992	33	0	9	0	0	11	1968	717.55	425.958	281.084	11	0.189182801103025	2.08101081213328	"Intact"	"1. Control"	"C3"	110.667
"302"	"A"	1	1992	33	0	9	0	0	11	1968	717.55	425.958	281.084	11	0.189182801103025	2.08101081213328	"Intact"	"1. Control"	"F"	9.421
"303"	"A"	1	1992	33	0	9	0	0	11	1968	717.55	425.958	281.084	11	0.189182801103025	2.08101081213328	"Intact"	"1. Control"	"C4"	23.833
"304"	"A"	1	1992	40	0	8	27.2	1	11	1968	717.55	425.958	275.363	3	0.336577641209797	1.00973292362939	"Intact"	"2. NPK+"	"C3"	275.23
"305"	"A"	1	1992	40	0	8	27.2	1	11	1968	717.55	425.958	275.363	3	0.336577641209797	1.00973292362939	"Intact"	"2. NPK+"	"F"	0.133
"306"	"A"	1	1992	46	0	9	0	0	11	1968	717.55	425.958	96.233	9	0.245181280717019	2.20663152645317	"Intact"	"1. Control"	"F"	7.233
"307"	"A"	1	1992	46	0	9	0	0	11	1968	717.55	425.958	96.233	9	0.245181280717019	2.20663152645317	"Intact"	"1. Control"	"C3"	78.467
"308"	"A"	1	1992	47	0	9	0	0	11	1968	717.55	425.958	150.3	8	0.32425396537088	2.59403172296704	"Intact"	"1. Control"	"F"	5.7
"309"	"A"	1	1992	47	0	9	0	0	11	1968	717.55	425.958	150.3	8	0.32425396537088	2.59403172296704	"Intact"	"1. Control"	"C3"	68.2
"310"	"A"	1	1992	47	0	9	0	0	11	1968	717.55	425.958	150.3	8	0.32425396537088	2.59403172296704	"Intact"	"1. Control"	"C4"	75.467
"311"	"A"	1	1992	5	0	9	0	0	11	1968	717.55	425.958	175.348	7	0.370299739243672	2.5920981747057	"Intact"	"1. Control"	"C3"	98.267
"312"	"A"	1	1992	5	0	9	0	0	11	1968	717.55	425.958	175.348	7	0.370299739243672	2.5920981747057	"Intact"	"1. Control"	"C4"	60.633
"313"	"A"	1	1992	5	0	9	0	0	11	1968	717.55	425.958	175.348	7	0.370299739243672	2.5920981747057	"Intact"	"1. Control"	"F"	1.148
"314"	"A"	1	1992	52	0	8	27.2	1	11	1968	717.55	425.958	266.863	6	0.492048332965413	2.95228999779248	"Intact"	"2. NPK+"	"F"	152.133
"315"	"A"	1	1992	52	0	8	27.2	1	11	1968	717.55	425.958	266.863	6	0.492048332965413	2.95228999779248	"Intact"	"2. NPK+"	"C3"	114.73
"316"	"A"	1	1992	6	0	8	27.2	1	11	1968	717.55	425.958	329.406	6	0.324011023309983	1.9440661398599	"Intact"	"2. NPK+"	"F"	125.57
"317"	"A"	1	1992	6	0	8	27.2	1	11	1968	717.55	425.958	329.406	6	0.324011023309983	1.9440661398599	"Intact"	"2. NPK+"	"C3"	203.803
"318"	"A"	1	1992	6	0	8	27.2	1	11	1968	717.55	425.958	329.406	6	0.324011023309983	1.9440661398599	"Intact"	"2. NPK+"	"C4"	0.033
"319"	"A"	1	1993	1	0	9	0	0	12	1968	1026.16	706.374	202.817	8	0.30053372775532	2.40426982204256	"Intact"	"1. Control"	"C3"	99.15
"320"	"A"	1	1993	1	0	9	0	0	12	1968	1026.16	706.374	202.817	8	0.30053372775532	2.40426982204256	"Intact"	"1. Control"	"C4"	41.87
"321"	"A"	1	1993	1	0	9	0	0	12	1968	1026.16	706.374	202.817	8	0.30053372775532	2.40426982204256	"Intact"	"1. Control"	"L"	10.543
"322"	"A"	1	1993	1	0	9	0	0	12	1968	1026.16	706.374	202.817	8	0.30053372775532	2.40426982204256	"Intact"	"1. Control"	"F"	0.42
"323"	"A"	1	1993	11	0	8	27.2	1	12	1968	1026.16	706.374	296.144	3	0.333657668723638	1.00097300617091	"Intact"	"2. NPK+"	"F"	0.011
"324"	"A"	1	1993	11	0	8	27.2	1	12	1968	1026.16	706.374	296.144	3	0.333657668723638	1.00097300617091	"Intact"	"2. NPK+"	"C3"	296.133
"325"	"A"	1	1993	17	0	8	27.2	1	12	1968	1026.16	706.374	212.703	2	0.511088620548838	1.02217724109768	"Intact"	"2. NPK+"	"C3"	212.703
"326"	"A"	1	1993	18	0	8	27.2	1	12	1968	1026.16	706.374	319.599	5	0.262124521395928	1.31062260697964	"Intact"	"2. NPK+"	"F"	31.166
"327"	"A"	1	1993	18	0	8	27.2	1	12	1968	1026.16	706.374	319.599	5	0.262124521395928	1.31062260697964	"Intact"	"2. NPK+"	"C3"	288.433
"328"	"A"	1	1993	20	0	9	0	0	12	1968	1026.16	706.374	201.833	13	0.342252336099178	4.44928036928932	"Intact"	"1. Control"	"C3"	83.679
"329"	"A"	1	1993	20	0	9	0	0	12	1968	1026.16	706.374	201.833	13	0.342252336099178	4.44928036928932	"Intact"	"1. Control"	"F"	48.087
"330"	"A"	1	1993	20	0	9	0	0	12	1968	1026.16	706.374	201.833	13	0.342252336099178	4.44928036928932	"Intact"	"1. Control"	"C4"	49.867
"331"	"A"	1	1993	33	0	9	0	0	12	1968	1026.16	706.374	167.5	11	0.215235453239429	2.36758998563372	"Intact"	"1. Control"	"F"	34.101
"332"	"A"	1	1993	33	0	9	0	0	12	1968	1026.16	706.374	167.5	11	0.215235453239429	2.36758998563372	"Intact"	"1. Control"	"C4"	5.333
"333"	"A"	1	1993	33	0	9	0	0	12	1968	1026.16	706.374	167.5	11	0.215235453239429	2.36758998563372	"Intact"	"1. Control"	"C3"	119.266
"334"	"A"	1	1993	40	0	8	27.2	1	12	1968	1026.16	706.374	271.312	6	0.171051775036277	1.02631065021766	"Intact"	"2. NPK+"	"F"	2.145
"335"	"A"	1	1993	40	0	8	27.2	1	12	1968	1026.16	706.374	271.312	6	0.171051775036277	1.02631065021766	"Intact"	"2. NPK+"	"C3"	269.167
"336"	"A"	1	1993	46	0	9	0	0	12	1968	1026.16	706.374	167.765	12	0.233471814035123	2.80166176842147	"Intact"	"1. Control"	"C4"	2.167
"337"	"A"	1	1993	46	0	9	0	0	12	1968	1026.16	706.374	167.765	12	0.233471814035123	2.80166176842147	"Intact"	"1. Control"	"F"	32.965
"338"	"A"	1	1993	46	0	9	0	0	12	1968	1026.16	706.374	167.765	12	0.233471814035123	2.80166176842147	"Intact"	"1. Control"	"C3"	123.3
"339"	"A"	1	1993	47	0	9	0	0	12	1968	1026.16	706.374	165.474	11	0.223141021698991	2.4545512386889	"Intact"	"1. Control"	"C4"	58.667
"340"	"A"	1	1993	47	0	9	0	0	12	1968	1026.16	706.374	165.474	11	0.223141021698991	2.4545512386889	"Intact"	"1. Control"	"C3"	100.462
"341"	"A"	1	1993	47	0	9	0	0	12	1968	1026.16	706.374	165.474	11	0.223141021698991	2.4545512386889	"Intact"	"1. Control"	"F"	0.845
"342"	"A"	1	1993	5	0	9	0	0	12	1968	1026.16	706.374	188.291	4	0.654362831847522	2.61745132739009	"Intact"	"1. Control"	"C4"	88.667
