"field","exp","plot","year","disk","disk.trt","ntrt","nadd","trt","other.add","dur","origin","mass.above"
"A",1,20,1983,0,"Intact",9,0,"1. Control",0,2,"INTRODUCED",57.334
"A",1,20,1983,0,"Intact",9,0,"1. Control",0,2,"NATIVE",40.483
"A",1,20,1984,0,"Intact",9,0,"1. Control",0,3,"INTRODUCED",64.947
"A",1,20,1984,0,"Intact",9,0,"1. Control",0,3,"NATIVE",36.93
"A",1,20,1985,0,"Intact",9,0,"1. Control",0,4,"INTRODUCED",95.483
"A",1,20,1985,0,"Intact",9,0,"1. Control",0,4,"NATIVE",3.986
"A",1,20,1985,0,"Intact",9,0,"1. Control",0,4,NA,1.833
"A",1,20,1986,0,"Intact",9,0,"1. Control",0,5,"INTRODUCED",112.169
"A",1,20,1986,0,"Intact",9,0,"1. Control",0,5,"NATIVE",24.172
"A",1,20,1986,0,"Intact",9,0,"1. Control",0,5,NA,0.267
"A",1,20,1987,0,"Intact",9,0,"1. Control",0,6,"INTRODUCED",76.623
"A",1,20,1987,0,"Intact",9,0,"1. Control",0,6,"NATIVE",11.587
"A",1,20,1988,0,"Intact",9,0,"1. Control",0,7,"INTRODUCED",42.1
"A",1,20,1988,0,"Intact",9,0,"1. Control",0,7,"NATIVE",1.266
"A",1,20,1989,0,"Intact",9,0,"1. Control",0,8,"INTRODUCED",101.766
"A",1,20,1989,0,"Intact",9,0,"1. Control",0,8,NA,26.133
"A",1,20,1990,0,"Intact",9,0,"1. Control",0,9,"INTRODUCED",28.036
"A",1,20,1990,0,"Intact",9,0,"1. Control",0,9,"NATIVE",2.982
"A",1,20,1991,0,"Intact",9,0,"1. Control",0,10,"INTRODUCED",36.567
"A",1,20,1991,0,"Intact",9,0,"1. Control",0,10,"NATIVE",53.567
"A",1,20,1991,0,"Intact",9,0,"1. Control",0,10,NA,33.167
"A",1,20,1992,0,"Intact",9,0,"1. Control",0,11,"INTRODUCED",36.567
"A",1,20,1992,0,"Intact",9,0,"1. Control",0,11,"NATIVE",29.4
"A",1,20,1992,0,"Intact",9,0,"1. Control",0,11,NA,27.8
"A",1,20,1993,0,"Intact",9,0,"1. Control",0,12,"INTRODUCED",53.8
"A",1,20,1993,0,"Intact",9,0,"1. Control",0,12,"NATIVE",68.3
"A",1,20,1993,0,"Intact",9,0,"1. Control",0,12,NA,59.533
"A",1,20,1994,0,"Intact",9,0,"1. Control",0,13,"INTRODUCED",3.4
"A",1,20,1994,0,"Intact",9,0,"1. Control",0,13,"NATIVE",83.634
"A",1,20,1994,0,"Intact",9,0,"1. Control",0,13,NA,64.867
"A",1,20,1995,0,"Intact",9,0,"1. Control",0,14,"INTRODUCED",6.034
"A",1,20,1995,0,"Intact",9,0,"1. Control",0,14,"NATIVE",90.303
"A",1,20,1995,0,"Intact",9,0,"1. Control",0,14,NA,65
"A",1,20,1996,0,"Intact",9,0,"1. Control",0,15,"INTRODUCED",5.7
"A",1,20,1996,0,"Intact",9,0,"1. Control",0,15,"NATIVE",99.63
"A",1,20,1996,0,"Intact",9,0,"1. Control",0,15,NA,97.9
"A",1,20,1997,0,"Intact",9,0,"1. Control",0,16,"INTRODUCED",2.623
"A",1,20,1997,0,"Intact",9,0,"1. Control",0,16,"NATIVE",44.4
"A",1,20,1997,0,"Intact",9,0,"1. Control",0,16,NA,69.467
"A",1,20,1998,0,"Intact",9,0,"1. Control",0,17,"INTRODUCED",5.333
"A",1,20,1998,0,"Intact",9,0,"1. Control",0,17,"NATIVE",109.73
"A",1,20,1998,0,"Intact",9,0,"1. Control",0,17,NA,66.933
"A",1,20,1999,0,"Intact",9,0,"1. Control",0,18,"INTRODUCED",1.1
"A",1,20,1999,0,"Intact",9,0,"1. Control",0,18,"NATIVE",135.053
"A",1,20,1999,0,"Intact",9,0,"1. Control",0,18,NA,67.433
"A",1,20,2000,0,"Intact",9,0,"1. Control",0,19,"INTRODUCED",0.1
"A",1,20,2000,0,"Intact",9,0,"1. Control",0,19,"NATIVE",83.767
"A",1,20,2000,0,"Intact",9,0,"1. Control",0,19,NA,56.5
"A",1,20,2001,0,"Intact",9,0,"1. Control",0,20,"NATIVE",31.803
"A",1,20,2001,0,"Intact",9,0,"1. Control",0,20,NA,44.623
"A",1,20,2002,0,"Intact",9,0,"1. Control",0,21,"INTRODUCED",0.833
"A",1,20,2002,0,"Intact",9,0,"1. Control",0,21,"NATIVE",60.834
"A",1,20,2002,0,"Intact",9,0,"1. Control",0,21,NA,70.133
"A",1,20,2003,0,"Intact",9,0,"1. Control",0,22,"INTRODUCED",1.6
"A",1,20,2003,0,"Intact",9,0,"1. Control",0,22,"NATIVE",35.667
"A",1,20,2003,0,"Intact",9,0,"1. Control",0,22,NA,45.433
"A",1,20,2004,0,"Intact",9,0,"1. Control",0,23,"INTRODUCED",6.14
"A",1,20,2004,0,"Intact",9,0,"1. Control",0,23,"NATIVE",41.4796
"A",1,20,2004,0,"Intact",9,0,"1. Control",0,23,NA,28.477
"A",1,33,1982,0,"Intact",9,0,"1. Control",0,1,"INTRODUCED",138.609
"A",1,33,1982,0,"Intact",9,0,"1. Control",0,1,"NATIVE",33.604
"A",1,33,1983,0,"Intact",9,0,"1. Control",0,2,"INTRODUCED",57.88
"A",1,33,1983,0,"Intact",9,0,"1. Control",0,2,"NATIVE",30.294
"A",1,33,1984,0,"Intact",9,0,"1. Control",0,3,"INTRODUCED",60.017
"A",1,33,1984,0,"Intact",9,0,"1. Control",0,3,"NATIVE",28.132
"A",1,33,1984,0,"Intact",9,0,"1. Control",0,3,NA,0.027
"A",1,33,1985,0,"Intact",9,0,"1. Control",0,4,"INTRODUCED",196.85
"A",1,33,1985,0,"Intact",9,0,"1. Control",0,4,"NATIVE",2.097
"A",1,33,1986,0,"Intact",9,0,"1. Control",0,5,"INTRODUCED",74.867
"A",1,33,1986,0,"Intact",9,0,"1. Control",0,5,"NATIVE",9.666
"A",1,33,1986,0,"Intact",9,0,"1. Control",0,5,NA,1
"A",1,33,1987,0,"Intact",9,0,"1. Control",0,6,"INTRODUCED",56.847
"A",1,33,1987,0,"Intact",9,0,"1. Control",0,6,"NATIVE",1.997
"A",1,33,1987,0,"Intact",9,0,"1. Control",0,6,NA,27.53
"A",1,33,1988,0,"Intact",9,0,"1. Control",0,7,"INTRODUCED",34.901
"A",1,33,1988,0,"Intact",9,0,"1. Control",0,7,"NATIVE",4.3
"A",1,33,1988,0,"Intact",9,0,"1. Control",0,7,NA,0.567
"A",1,33,1989,0,"Intact",9,0,"1. Control",0,8,"INTRODUCED",97.733
"A",1,33,1989,0,"Intact",9,0,"1. Control",0,8,"NATIVE",1.033
"A",1,33,1989,0,"Intact",9,0,"1. Control",0,8,NA,27.567
"A",1,33,1990,0,"Intact",9,0,"1. Control",0,9,"INTRODUCED",29.95
"A",1,33,1990,0,"Intact",9,0,"1. Control",0,9,"NATIVE",2.676
"A",1,33,1990,0,"Intact",9,0,"1. Control",0,9,NA,33.73
"A",1,33,1991,0,"Intact",9,0,"1. Control",0,10,"INTRODUCED",79.449
"A",1,33,1991,0,"Intact",9,0,"1. Control",0,10,"NATIVE",10.79
"A",1,33,1991,0,"Intact",9,0,"1. Control",0,10,NA,72.733
"A",1,33,1992,0,"Intact",9,0,"1. Control",0,11,"INTRODUCED",16.867
"A",1,33,1992,0,"Intact",9,0,"1. Control",0,11,"NATIVE",31.154
"A",1,33,1992,0,"Intact",9,0,"1. Control",0,11,NA,97.833
"A",1,33,1993,0,"Intact",9,0,"1. Control",0,12,"INTRODUCED",51.4
"A",1,33,1993,0,"Intact",9,0,"1. Control",0,12,"NATIVE",9.367
"A",1,33,1993,0,"Intact",9,0,"1. Control",0,12,NA,97.933
"A",1,33,1994,0,"Intact",9,0,"1. Control",0,13,"INTRODUCED",8.949
"A",1,33,1994,0,"Intact",9,0,"1. Control",0,13,"NATIVE",21.511
"A",1,33,1994,0,"Intact",9,0,"1. Control",0,13,NA,77.867
"A",1,33,1995,0,"Intact",9,0,"1. Control",0,14,"INTRODUCED",10.999
"A",1,33,1995,0,"Intact",9,0,"1. Control",0,14,"NATIVE",62.632
"A",1,33,1995,0,"Intact",9,0,"1. Control",0,14,NA,84.233
"A",1,33,1996,0,"Intact",9,0,"1. Control",0,15,"INTRODUCED",18.146
"A",1,33,1996,0,"Intact",9,0,"1. Control",0,15,"NATIVE",27.463
"A",1,33,1996,0,"Intact",9,0,"1. Control",0,15,NA,130.67
"A",1,33,1997,0,"Intact",9,0,"1. Control",0,16,"INTRODUCED",3.067
"A",1,33,1997,0,"Intact",9,0,"1. Control",0,16,"NATIVE",67.17
"A",1,33,1997,0,"Intact",9,0,"1. Control",0,16,NA,71.167
"A",1,33,1998,0,"Intact",9,0,"1. Control",0,17,"INTRODUCED",10.523
"A",1,33,1998,0,"Intact",9,0,"1. Control",0,17,"NATIVE",79.987
"A",1,33,1998,0,"Intact",9,0,"1. Control",0,17,NA,99.967
"A",1,33,1999,0,"Intact",9,0,"1. Control",0,18,"INTRODUCED",6.833
"A",1,33,1999,0,"Intact",9,0,"1. Control",0,18,"NATIVE",131.417
"A",1,33,1999,0,"Intact",9,0,"1. Control",0,18,NA,80.367
"A",1,33,2000,0,"Intact",9,0,"1. Control",0,19,"INTRODUCED",3.833
"A",1,33,2000,0,"Intact",9,0,"1. Control",0,19,"NATIVE",91.144
"A",1,33,2000,0,"Intact",9,0,"1. Control",0,19,NA,62.333
"A",1,33,2001,0,"Intact",9,0,"1. Control",0,20,"INTRODUCED",13.027
"A",1,33,2001,0,"Intact",9,0,"1. Control",0,20,"NATIVE",52.427
"A",1,33,2001,0,"Intact",9,0,"1. Control",0,20,NA,64.957
"A",1,33,2002,0,"Intact",9,0,"1. Control",0,21,"INTRODUCED",7.884
"A",1,33,2002,0,"Intact",9,0,"1. Control",0,21,"NATIVE",31.1
"A",1,33,2002,0,"Intact",9,0,"1. Control",0,21,NA,66.9
"A",1,33,2003,0,"Intact",9,0,"1. Control",0,22,"INTRODUCED",19.867
"A",1,33,2003,0,"Intact",9,0,"1. Control",0,22,"NATIVE",4.2
"A",1,33,2003,0,"Intact",9,0,"1. Control",0,22,NA,59.6
"A",1,33,2004,0,"Intact",9,0,"1. Control",0,23,"INTRODUCED",36.4404
"A",1,33,2004,0,"Intact",9,0,"1. Control",0,23,"NATIVE",38.02
"A",1,33,2004,0,"Intact",9,0,"1. Control",0,23,NA,24.1333
"A",1,40,1982,0,"Intact",8,27.2,"2. NPK+",1,1,"INTRODUCED",188.02
"A",1,40,1982,0,"Intact",8,27.2,"2. NPK+",1,1,"NATIVE",22.459
"A",1,40,1983,0,"Intact",8,27.2,"2. NPK+",1,2,"INTRODUCED",421.723
"A",1,40,1983,0,"Intact",8,27.2,"2. NPK+",1,2,"NATIVE",13.334
"A",1,40,1983,0,"Intact",8,27.2,"2. NPK+",1,2,NA,44.4
"A",1,40,1984,0,"Intact",8,27.2,"2. NPK+",1,3,"INTRODUCED",431.936
"A",1,40,1984,0,"Intact",8,27.2,"2. NPK+",1,3,"NATIVE",0.127
"A",1,40,1984,0,"Intact",8,27.2,"2. NPK+",1,3,NA,0.03
"A",1,40,1985,0,"Intact",8,27.2,"2. NPK+",1,4,"INTRODUCED",229.33
"A",1,40,1985,0,"Intact",8,27.2,"2. NPK+",1,4,"NATIVE",0.68
"A",1,40,1985,0,"Intact",8,27.2,"2. NPK+",1,4,NA,0.013
"A",1,40,1986,0,"Intact",8,27.2,"2. NPK+",1,5,"INTRODUCED",231.8
"A",1,40,1986,0,"Intact",8,27.2,"2. NPK+",1,5,NA,0.283
"A",1,40,1987,0,"Intact",8,27.2,"2. NPK+",1,6,"INTRODUCED",217.57
"A",1,40,1988,0,"Intact",8,27.2,"2. NPK+",1,7,"INTRODUCED",16.767
"A",1,40,1989,0,"Intact",8,27.2,"2. NPK+",1,8,"INTRODUCED",385.5
"A",1,40,1990,0,"Intact",8,27.2,"2. NPK+",1,9,"INTRODUCED",108.2
"A",1,40,1991,0,"Intact",8,27.2,"2. NPK+",1,10,"INTRODUCED",359.167
"A",1,40,1991,0,"Intact",8,27.2,"2. NPK+",1,10,"NATIVE",0.067
"A",1,40,1991,0,"Intact",8,27.2,"2. NPK+",1,10,NA,2.433
"A",1,40,1992,0,"Intact",8,27.2,"2. NPK+",1,11,"INTRODUCED",274.163
"A",1,40,1992,0,"Intact",8,27.2,"2. NPK+",1,11,NA,1.2
"A",1,40,1993,0,"Intact",8,27.2,"2. NPK+",1,12,"INTRODUCED",269.93
"A",1,40,1993,0,"Intact",8,27.2,"2. NPK+",1,12,"NATIVE",0.015
"A",1,40,1993,0,"Intact",8,27.2,"2. NPK+",1,12,NA,1.367
"A",1,40,1994,0,"Intact",8,27.2,"2. NPK+",1,13,"INTRODUCED",101.723
"A",1,40,1994,0,"Intact",8,27.2,"2. NPK+",1,13,NA,4.033
"A",1,40,1995,0,"Intact",8,27.2,"2. NPK+",1,14,"INTRODUCED",348.463
"A",1,40,1995,0,"Intact",8,27.2,"2. NPK+",1,14,NA,44
"A",1,40,1996,0,"Intact",8,27.2,"2. NPK+",1,15,"INTRODUCED",184.11
"A",1,40,1996,0,"Intact",8,27.2,"2. NPK+",1,15,NA,3.233
"A",1,40,1997,0,"Intact",8,27.2,"2. NPK+",1,16,"INTRODUCED",111.887
"A",1,40,1997,0,"Intact",8,27.2,"2. NPK+",1,16,NA,0.39
"A",1,40,1998,0,"Intact",8,27.2,"2. NPK+",1,17,"INTRODUCED",345.6
"A",1,40,1998,0,"Intact",8,27.2,"2. NPK+",1,17,"NATIVE",0.197
"A",1,40,1998,0,"Intact",8,27.2,"2. NPK+",1,17,NA,0.467
"A",1,40,1999,0,"Intact",8,27.2,"2. NPK+",1,18,"INTRODUCED",209.313
"A",1,40,2000,0,"Intact",8,27.2,"2. NPK+",1,19,"INTRODUCED",302.91
"A",1,40,2000,0,"Intact",8,27.2,"2. NPK+",1,19,NA,0.633
"A",1,40,2001,0,"Intact",8,27.2,"2. NPK+",1,20,"INTRODUCED",340.964
"A",1,40,2001,0,"Intact",8,27.2,"2. NPK+",1,20,NA,0.093
"A",1,40,2002,0,"Intact",8,27.2,"2. NPK+",1,21,"INTRODUCED",329.7
"A",1,40,2002,0,"Intact",8,27.2,"2. NPK+",1,21,"NATIVE",7.333
"A",1,40,2002,0,"Intact",8,27.2,"2. NPK+",1,21,NA,0.44
"A",1,40,2003,0,"Intact",8,27.2,"2. NPK+",1,22,"INTRODUCED",95.067
"A",1,40,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"INTRODUCED",501.07
"A",1,40,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"NATIVE",0.5666
"A",1,40,2004,0,"Intact",8,27.2,"2. NPK+",1,23,NA,0.7667
"A",1,46,1982,0,"Intact",9,0,"1. Control",0,1,"INTRODUCED",91.9
"A",1,46,1982,0,"Intact",9,0,"1. Control",0,1,"NATIVE",0.814
"A",1,46,1983,0,"Intact",9,0,"1. Control",0,2,"INTRODUCED",65.033
"A",1,46,1983,0,"Intact",9,0,"1. Control",0,2,"NATIVE",22.521
"A",1,46,1983,0,"Intact",9,0,"1. Control",0,2,NA,0.267
"A",1,46,1984,0,"Intact",9,0,"1. Control",0,3,"INTRODUCED",148.117
"A",1,46,1984,0,"Intact",9,0,"1. Control",0,3,"NATIVE",59.634
"A",1,46,1984,0,"Intact",9,0,"1. Control",0,3,NA,2.05
"A",1,46,1985,0,"Intact",9,0,"1. Control",0,4,"INTRODUCED",116.626
"A",1,46,1985,0,"Intact",9,0,"1. Control",0,4,"NATIVE",11.883
"A",1,46,1985,0,"Intact",9,0,"1. Control",0,4,NA,1.553
"A",1,46,1986,0,"Intact",9,0,"1. Control",0,5,"INTRODUCED",85.437
"A",1,46,1986,0,"Intact",9,0,"1. Control",0,5,"NATIVE",27.833
"A",1,46,1987,0,"Intact",9,0,"1. Control",0,6,"INTRODUCED",89.2
"A",1,46,1987,0,"Intact",9,0,"1. Control",0,6,"NATIVE",1.499
"A",1,46,1987,0,"Intact",9,0,"1. Control",0,6,NA,0.933
"A",1,46,1988,0,"Intact",9,0,"1. Control",0,7,"INTRODUCED",24.633
"A",1,46,1988,0,"Intact",9,0,"1. Control",0,7,"NATIVE",0.033
"A",1,46,1988,0,"Intact",9,0,"1. Control",0,7,NA,0.033
"A",1,46,1989,0,"Intact",9,0,"1. Control",0,8,"INTRODUCED",123.237
"A",1,46,1989,0,"Intact",9,0,"1. Control",0,8,"NATIVE",6.767
"A",1,46,1989,0,"Intact",9,0,"1. Control",0,8,NA,12.267
"A",1,46,1990,0,"Intact",9,0,"1. Control",0,9,"INTRODUCED",39.536
"A",1,46,1990,0,"Intact",9,0,"1. Control",0,9,"NATIVE",7.19
"A",1,46,1990,0,"Intact",9,0,"1. Control",0,9,NA,9.023
"A",1,46,1991,0,"Intact",9,0,"1. Control",0,10,"INTRODUCED",73.466
"A",1,46,1991,0,"Intact",9,0,"1. Control",0,10,"NATIVE",28.43
"A",1,46,1991,0,"Intact",9,0,"1. Control",0,10,NA,30.4
"A",1,46,1992,0,"Intact",9,0,"1. Control",0,11,"INTRODUCED",29.7
"A",1,46,1992,0,"Intact",9,0,"1. Control",0,11,"NATIVE",6.133
"A",1,46,1992,0,"Intact",9,0,"1. Control",0,11,NA,49.867
"A",1,46,1993,0,"Intact",9,0,"1. Control",0,12,"INTRODUCED",65.161
"A",1,46,1993,0,"Intact",9,0,"1. Control",0,12,"NATIVE",11.704
"A",1,46,1993,0,"Intact",9,0,"1. Control",0,12,NA,81.567
"A",1,46,1994,0,"Intact",9,0,"1. Control",0,13,"INTRODUCED",14.666
"A",1,46,1994,0,"Intact",9,0,"1. Control",0,13,"NATIVE",33.133
"A",1,46,1994,0,"Intact",9,0,"1. Control",0,13,NA,52.467
"A",1,46,1995,0,"Intact",9,0,"1. Control",0,14,"INTRODUCED",31.8
"A",1,46,1995,0,"Intact",9,0,"1. Control",0,14,"NATIVE",25.266
"A",1,46,1995,0,"Intact",9,0,"1. Control",0,14,NA,108.27
"A",1,46,1996,0,"Intact",9,0,"1. Control",0,15,"INTRODUCED",13.65
"A",1,46,1996,0,"Intact",9,0,"1. Control",0,15,"NATIVE",89.979
"A",1,46,1996,0,"Intact",9,0,"1. Control",0,15,NA,99.333
"A",1,46,1997,0,"Intact",9,0,"1. Control",0,16,"INTRODUCED",8.433
"A",1,46,1997,0,"Intact",9,0,"1. Control",0,16,"NATIVE",24.8
"A",1,46,1997,0,"Intact",9,0,"1. Control",0,16,NA,67.3
"A",1,46,1998,0,"Intact",9,0,"1. Control",0,17,"INTRODUCED",5.367
"A",1,46,1998,0,"Intact",9,0,"1. Control",0,17,"NATIVE",75.967
"A",1,46,1998,0,"Intact",9,0,"1. Control",0,17,NA,34.433
"A",1,46,1999,0,"Intact",9,0,"1. Control",0,18,"INTRODUCED",34.15
"A",1,46,1999,0,"Intact",9,0,"1. Control",0,18,"NATIVE",36.546
"A",1,46,1999,0,"Intact",9,0,"1. Control",0,18,NA,107.65
"A",1,46,2000,0,"Intact",9,0,"1. Control",0,19,"INTRODUCED",19.833
"A",1,46,2000,0,"Intact",9,0,"1. Control",0,19,"NATIVE",65.834
"A",1,46,2000,0,"Intact",9,0,"1. Control",0,19,NA,90.167
"A",1,46,2001,0,"Intact",9,0,"1. Control",0,20,"INTRODUCED",5.867
"A",1,46,2001,0,"Intact",9,0,"1. Control",0,20,"NATIVE",63.927
"A",1,46,2001,0,"Intact",9,0,"1. Control",0,20,NA,71.083
"A",1,46,2002,0,"Intact",9,0,"1. Control",0,21,"INTRODUCED",17.8
"A",1,46,2002,0,"Intact",9,0,"1. Control",0,21,"NATIVE",36.5
"A",1,46,2002,0,"Intact",9,0,"1. Control",0,21,NA,36.4
"A",1,46,2003,0,"Intact",9,0,"1. Control",0,22,"INTRODUCED",9
"A",1,46,2003,0,"Intact",9,0,"1. Control",0,22,"NATIVE",48.467
"A",1,46,2003,0,"Intact",9,0,"1. Control",0,22,NA,36.7
"A",1,46,2004,0,"Intact",9,0,"1. Control",0,23,"INTRODUCED",32.4467
"A",1,46,2004,0,"Intact",9,0,"1. Control",0,23,"NATIVE",56.1433
"A",1,46,2004,0,"Intact",9,0,"1. Control",0,23,NA,37.93
"A",1,47,1982,0,"Intact",9,0,"1. Control",0,1,"INTRODUCED",29.937
"A",1,47,1982,0,"Intact",9,0,"1. Control",0,1,"NATIVE",26.193
"A",1,47,1983,0,"Intact",9,0,"1. Control",0,2,"INTRODUCED",128.667
"A",1,47,1983,0,"Intact",9,0,"1. Control",0,2,"NATIVE",4.536
"A",1,47,1983,0,"Intact",9,0,"1. Control",0,2,NA,0.167
"A",1,47,1984,0,"Intact",9,0,"1. Control",0,3,"INTRODUCED",197.63
"A",1,47,1984,0,"Intact",9,0,"1. Control",0,3,"NATIVE",7.374
"A",1,47,1985,0,"Intact",9,0,"1. Control",0,4,"INTRODUCED",68.01
"A",1,47,1985,0,"Intact",9,0,"1. Control",0,4,"NATIVE",82.052
"A",1,47,1985,0,"Intact",9,0,"1. Control",0,4,NA,6.633
"A",1,47,1986,0,"Intact",9,0,"1. Control",0,5,"INTRODUCED",84.584
"A",1,47,1986,0,"Intact",9,0,"1. Control",0,5,"NATIVE",20.932
"A",1,47,1987,0,"Intact",9,0,"1. Control",0,6,"INTRODUCED",33.167
"A",1,47,1987,0,"Intact",9,0,"1. Control",0,6,"NATIVE",3.332
"A",1,47,1987,0,"Intact",9,0,"1. Control",0,6,NA,41.633
"A",1,47,1988,0,"Intact",9,0,"1. Control",0,7,"INTRODUCED",18.9
"A",1,47,1988,0,"Intact",9,0,"1. Control",0,7,"NATIVE",8.5
"A",1,47,1988,0,"Intact",9,0,"1. Control",0,7,NA,0.533
"A",1,47,1989,0,"Intact",9,0,"1. Control",0,8,"INTRODUCED",75.2
"A",1,47,1989,0,"Intact",9,0,"1. Control",0,8,"NATIVE",3.1
"A",1,47,1989,0,"Intact",9,0,"1. Control",0,8,NA,55.367
"A",1,47,1990,0,"Intact",9,0,"1. Control",0,9,"INTRODUCED",33.653
"A",1,47,1990,0,"Intact",9,0,"1. Control",0,9,"NATIVE",42.492
"A",1,47,1990,0,"Intact",9,0,"1. Control",0,9,NA,0.517
"A",1,47,1991,0,"Intact",9,0,"1. Control",0,10,"INTRODUCED",31.167
"A",1,47,1991,0,"Intact",9,0,"1. Control",0,10,"NATIVE",43.134
"A",1,47,1991,0,"Intact",9,0,"1. Control",0,10,NA,154.07
"A",1,47,1992,0,"Intact",9,0,"1. Control",0,11,"INTRODUCED",17.6
"A",1,47,1992,0,"Intact",9,0,"1. Control",0,11,"NATIVE",81
"A",1,47,1992,0,"Intact",9,0,"1. Control",0,11,NA,50.767
"A",1,47,1993,0,"Intact",9,0,"1. Control",0,12,"INTRODUCED",19.234
"A",1,47,1993,0,"Intact",9,0,"1. Control",0,12,"NATIVE",59.373
"A",1,47,1993,0,"Intact",9,0,"1. Control",0,12,NA,81.367
"A",1,47,1994,0,"Intact",9,0,"1. Control",0,13,"INTRODUCED",16.007
"A",1,47,1994,0,"Intact",9,0,"1. Control",0,13,"NATIVE",4.1
"A",1,47,1994,0,"Intact",9,0,"1. Control",0,13,NA,68.367
"A",1,47,1995,0,"Intact",9,0,"1. Control",0,14,"INTRODUCED",6.8
"A",1,47,1995,0,"Intact",9,0,"1. Control",0,14,"NATIVE",112.33
"A",1,47,1995,0,"Intact",9,0,"1. Control",0,14,NA,114.33
"A",1,47,1996,0,"Intact",9,0,"1. Control",0,15,"INTRODUCED",27.1
"A",1,47,1996,0,"Intact",9,0,"1. Control",0,15,"NATIVE",25.35
"A",1,47,1996,0,"Intact",9,0,"1. Control",0,15,NA,105.57
"A",1,47,1997,0,"Intact",9,0,"1. Control",0,16,"INTRODUCED",3.9
"A",1,47,1997,0,"Intact",9,0,"1. Control",0,16,"NATIVE",88.433
"A",1,47,1997,0,"Intact",9,0,"1. Control",0,16,NA,50.033
"A",1,47,1998,0,"Intact",9,0,"1. Control",0,17,"INTRODUCED",15.667
"A",1,47,1998,0,"Intact",9,0,"1. Control",0,17,"NATIVE",81.5
"A",1,47,1998,0,"Intact",9,0,"1. Control",0,17,NA,54.933
"A",1,47,1999,0,"Intact",9,0,"1. Control",0,18,"INTRODUCED",2.37
"A",1,47,1999,0,"Intact",9,0,"1. Control",0,18,"NATIVE",58.577
"A",1,47,1999,0,"Intact",9,0,"1. Control",0,18,NA,59.803
"A",1,47,2000,0,"Intact",9,0,"1. Control",0,19,"INTRODUCED",3.634
"A",1,47,2000,0,"Intact",9,0,"1. Control",0,19,"NATIVE",133.353
"A",1,47,2000,0,"Intact",9,0,"1. Control",0,19,NA,95.067
"A",1,47,2001,0,"Intact",9,0,"1. Control",0,20,"INTRODUCED",11.333
"A",1,47,2001,0,"Intact",9,0,"1. Control",0,20,"NATIVE",48.4
"A",1,47,2001,0,"Intact",9,0,"1. Control",0,20,NA,86.867
"A",1,47,2002,0,"Intact",9,0,"1. Control",0,21,"INTRODUCED",10.233
"A",1,47,2002,0,"Intact",9,0,"1. Control",0,21,"NATIVE",44.41
"A",1,47,2002,0,"Intact",9,0,"1. Control",0,21,NA,92.1
"A",1,47,2003,0,"Intact",9,0,"1. Control",0,22,"INTRODUCED",15.967
"A",1,47,2003,0,"Intact",9,0,"1. Control",0,22,"NATIVE",9.7
"A",1,47,2003,0,"Intact",9,0,"1. Control",0,22,NA,32.6
"A",1,47,2004,0,"Intact",9,0,"1. Control",0,23,"INTRODUCED",51.4667
"A",1,47,2004,0,"Intact",9,0,"1. Control",0,23,"NATIVE",41.36
"A",1,47,2004,0,"Intact",9,0,"1. Control",0,23,NA,29.347
"A",1,52,1982,0,"Intact",8,27.2,"2. NPK+",1,1,"INTRODUCED",185.327
"A",1,52,1982,0,"Intact",8,27.2,"2. NPK+",1,1,"NATIVE",5.02
"A",1,52,1982,0,"Intact",8,27.2,"2. NPK+",1,1,NA,9.6
"A",1,52,1983,0,"Intact",8,27.2,"2. NPK+",1,2,"INTRODUCED",415.667
"A",1,52,1983,0,"Intact",8,27.2,"2. NPK+",1,2,"NATIVE",3.433
"A",1,52,1984,0,"Intact",8,27.2,"2. NPK+",1,3,"INTRODUCED",736.767
"A",1,52,1985,0,"Intact",8,27.2,"2. NPK+",1,4,"INTRODUCED",275.523
"A",1,52,1985,0,"Intact",8,27.2,"2. NPK+",1,4,"NATIVE",2.633
"A",1,52,1986,0,"Intact",8,27.2,"2. NPK+",1,5,"INTRODUCED",244
"A",1,52,1987,0,"Intact",8,27.2,"2. NPK+",1,6,"INTRODUCED",216.17
"A",1,52,1987,0,"Intact",8,27.2,"2. NPK+",1,6,NA,0.033
"A",1,52,1988,0,"Intact",8,27.2,"2. NPK+",1,7,"INTRODUCED",38.333
"A",1,52,1989,0,"Intact",8,27.2,"2. NPK+",1,8,"INTRODUCED",363.87
"A",1,52,1989,0,"Intact",8,27.2,"2. NPK+",1,8,NA,0.133
"A",1,52,1990,0,"Intact",8,27.2,"2. NPK+",1,9,"INTRODUCED",199.47
"A",1,52,1991,0,"Intact",8,27.2,"2. NPK+",1,10,"INTRODUCED",204.37
"A",1,52,1992,0,"Intact",8,27.2,"2. NPK+",1,11,"INTRODUCED",170.83
"A",1,52,1992,0,"Intact",8,27.2,"2. NPK+",1,11,"NATIVE",96.033
"A",1,52,1993,0,"Intact",8,27.2,"2. NPK+",1,12,"INTRODUCED",272.21
"A",1,52,1993,0,"Intact",8,27.2,"2. NPK+",1,12,"NATIVE",10.9
"A",1,52,1993,0,"Intact",8,27.2,"2. NPK+",1,12,NA,0.9
"A",1,52,1994,0,"Intact",8,27.2,"2. NPK+",1,13,"INTRODUCED",274.124
