"exp","field","plot","disk","yr.plowed","ntrt","nadd","other.add","year","dur","precip.mm","precip.gs","mass.above","rich","even","ens.pie"
2,"A",37,1,1968,9,0,0,2004,23,857.504,512.064,136.23326,7,0.581199451478754,4.06839616035128
2,"A",38,1,1968,2,1,1,1982,1,879.348,373.888,368.767,7,0.577078949770425,4.03955264839298
2,"A",38,1,1968,2,1,1,1983,2,858.012,550.926,193.698,11,0.162628264924265,1.78891091416691
2,"A",38,1,1968,2,1,1,1984,3,876.046,527.304,336.837,8,0.167668921010283,1.34135136808226
2,"A",38,1,1968,2,1,1,1985,4,993.648,502.92,158.291,8,0.131419859835398,1.05135887868318
2,"A",38,1,1968,2,1,1,1986,5,858.52,512.318,128.33,8,0.223993666062269,1.79194932849815
2,"A",38,1,1968,2,1,1,1987,6,578.612,379.984,150.996,7,0.180341057175816,1.26238740023071
2,"A",38,1,1968,2,1,1,1988,7,591.312,291.084,32.6,6,0.276282753056844,1.65769651834106
2,"A",38,1,1968,2,1,1,1989,8,618.744,411.226,182.867,6,0.194354414110594,1.16612648466356
2,"A",38,1,1968,2,1,1,1990,9,1058.164,780.542,100.687,4,0.404469852461372,1.61787940984549
2,"A",38,1,1968,2,1,1,1991,10,1163.066,664.972,301.766,6,0.206876044186482,1.24125626511889
2,"A",38,1,1968,2,1,1,1992,11,717.55,425.958,153.437,3,0.617348912282156,1.85204673684647
2,"A",38,1,1968,2,1,1,1993,12,1026.16,706.374,238.267,6,0.343981617383412,2.06388970430047
2,"A",38,1,1968,2,1,1,1994,13,797.052,488.696,134.584,5,0.36746890243914,1.8373445121957
2,"A",38,1,1968,2,1,1,1996,15,959.104,483.362,196.516,4,0.424470890240407,1.69788356096163
2,"A",38,1,1968,2,1,1,1997,16,690.626,463.296,135.515,7,0.328042112599063,2.29629478819344
2,"A",38,1,1968,2,1,1,1999,18,734.822,561.086,145.44,6,0.530074458712286,3.18044675227372
2,"A",38,1,1968,2,1,1,2000,19,599.694,354.33,95.833,5,0.465425840382649,2.32712920191325
2,"A",38,1,1968,2,1,1,2002,21,905.51,600.71,236.196,7,0.343636620726688,2.40545634508682
2,"A",38,1,1968,2,1,1,2004,23,857.504,512.064,168.09973,5,0.4141377621643,2.0706888108215
2,"A",39,1,1968,4,3.4,1,1982,1,879.348,373.888,476.327,8,0.377058800586804,3.01647040469443
2,"A",39,1,1968,4,3.4,1,1983,2,858.012,550.926,277.533,9,0.137157060074274,1.23441354066847
2,"A",39,1,1968,4,3.4,1,1984,3,876.046,527.304,474.98,11,0.105704299803884,1.16274729784273
2,"A",39,1,1968,4,3.4,1,1985,4,993.648,502.92,276.213,8,0.223046913097818,1.78437530478254
2,"A",39,1,1968,4,3.4,1,1986,5,858.52,512.318,155.333,5,0.360812384873603,1.80406192436801
2,"A",39,1,1968,4,3.4,1,1987,6,578.612,379.984,215.867,2,0.990917200362582,1.98183440072516
2,"A",39,1,1968,4,3.4,1,1988,7,591.312,291.084,41.667,2,0.694010895046622,1.38802179009324
2,"A",39,1,1968,4,3.4,1,1989,8,618.744,411.226,192.6,2,0.986654083941812,1.97330816788362
2,"A",39,1,1968,4,3.4,1,1990,9,1058.164,780.542,114.966,2,0.898219292298097,1.79643858459619
2,"A",39,1,1968,4,3.4,1,1991,10,1163.066,664.972,362.234,2,0.843040388788441,1.68608077757688
2,"A",40,1,1968,5,5.4,1,1982,1,879.348,373.888,255.487,10,0.448371261187133,4.48371261187133
2,"A",40,1,1968,5,5.4,1,1983,2,858.012,550.926,270.167,8,0.26714511844003,2.13716094752024
2,"A",40,1,1968,5,5.4,1,1984,3,876.046,527.304,441.097,8,0.188743779599078,1.50995023679262
2,"A",40,1,1968,5,5.4,1,1985,4,993.648,502.92,259.893,3,0.339186076728864,1.01755823018659
2,"A",40,1,1968,5,5.4,1,1986,5,858.52,512.318,197.683,4,0.312513156184237,1.25005262473695
2,"A",40,1,1968,5,5.4,1,1987,6,578.612,379.984,224.7,2,0.648303410077563,1.29660682015513
2,"A",40,1,1968,5,5.4,1,1988,7,591.312,291.084,27.634,3,0.498689528519892,1.49606858555968
2,"A",40,1,1968,5,5.4,1,1989,8,618.744,411.226,175.667,2,0.61929248214144,1.23858496428288
2,"A",40,1,1968,5,5.4,1,1990,9,1058.164,780.542,180.033,2,0.843208207115927,1.68641641423185
2,"A",40,1,1968,5,5.4,1,1991,10,1163.066,664.972,375.567,2,0.930845165071932,1.86169033014386
2,"A",40,1,1968,5,5.4,1,1992,11,717.55,425.958,109.5,2,0.990188338318581,1.98037667663716
2,"A",40,1,1968,5,5.4,1,1993,12,1026.16,706.374,232.7,2,0.738233376820675,1.47646675364135
2,"A",40,1,1968,5,5.4,1,1994,13,797.052,488.696,86.367,2,0.999749543345753,1.99949908669151
2,"A",40,1,1968,5,5.4,1,1996,15,959.104,483.362,281.067,3,0.670459525318694,2.01137857595608
2,"A",40,1,1968,5,5.4,1,1997,16,690.626,463.296,55.143,4,0.461324977973054,1.84529991189222
2,"A",40,1,1968,5,5.4,1,1999,18,734.822,561.086,209.04,3,0.589801302319358,1.76940390695807
2,"A",40,1,1968,5,5.4,1,2000,19,599.694,354.33,162.8,5,0.382422499462727,1.91211249731363
2,"A",40,1,1968,5,5.4,1,2002,21,905.51,600.71,121.241,6,0.280424695427359,1.68254817256415
2,"A",40,1,1968,5,5.4,1,2004,23,857.504,512.064,252.09963,3,0.459677454013656,1.37903236204097
2,"A",41,1,1968,3,2,1,1982,1,879.348,373.888,293.913,11,0.328722759538236,3.6159503549206
2,"A",41,1,1968,3,2,1,1983,2,858.012,550.926,257.107,10,0.144696425161077,1.44696425161077
2,"A",41,1,1968,3,2,1,1984,3,876.046,527.304,309.963,9,0.198286705595004,1.78458035035504
2,"A",41,1,1968,3,2,1,1985,4,993.648,502.92,174.791,8,0.16387752074448,1.31102016595584
2,"A",41,1,1968,3,2,1,1986,5,858.52,512.318,169.8,7,0.244214328249684,1.70950029774779
2,"A",41,1,1968,3,2,1,1987,6,578.612,379.984,151.622,5,0.207326026528958,1.03663013264479
2,"A",41,1,1968,3,2,1,1988,7,591.312,291.084,25,3,0.726950619097886,2.18085185729366
2,"A",41,1,1968,3,2,1,1989,8,618.744,411.226,170.866,4,0.270812332677776,1.0832493307111
2,"A",41,1,1968,3,2,1,1990,9,1058.164,780.542,101.38,2,0.991186134297616,1.98237226859523
2,"A",41,1,1968,3,2,1,1991,10,1163.066,664.972,192.133,8,0.246260257750554,1.97008206200443
2,"A",41,1,1968,3,2,1,1992,11,717.55,425.958,125.267,2,0.826134154867874,1.65226830973575
2,"A",41,1,1968,3,2,1,1993,12,1026.16,706.374,167.704,4,0.386089110661361,1.54435644264544
2,"A",41,1,1968,3,2,1,1994,13,797.052,488.696,92.962,3,0.517606764092112,1.55282029227634
2,"A",41,1,1968,3,2,1,1996,15,959.104,483.362,224.597,4,0.435233470794019,1.74093388317608
2,"A",41,1,1968,3,2,1,1997,16,690.626,463.296,95.639,4,0.563870637286929,2.25548254914772
2,"A",41,1,1968,3,2,1,1999,18,734.822,561.086,224.877,4,0.531446388045437,2.12578555218175
2,"A",41,1,1968,3,2,1,2000,19,599.694,354.33,104.163,5,0.373244257439917,1.86622128719958
2,"A",41,1,1968,3,2,1,2002,21,905.51,600.71,152.7,3,0.796065980099452,2.38819794029836
2,"A",41,1,1968,3,2,1,2004,23,857.504,512.064,139.22667,3,0.381565456990817,1.14469637097245
2,"A",42,1,1968,5,5.4,1,1982,1,879.348,373.888,426.833,6,0.51353921386202,3.08123528317212
2,"A",42,1,1968,5,5.4,1,1983,2,858.012,550.926,293.073,11,0.151847835744476,1.67032619318924
2,"A",42,1,1968,5,5.4,1,1984,3,876.046,527.304,389.834,9,0.169588691494438,1.52629822344994
2,"A",42,1,1968,5,5.4,1,1985,4,993.648,502.92,214.281,6,0.176331257209353,1.05798754325612
2,"A",42,1,1968,5,5.4,1,1986,5,858.52,512.318,161.493,10,0.126453601273284,1.26453601273284
2,"A",42,1,1968,5,5.4,1,1987,6,578.612,379.984,156.5,5,0.21085189568991,1.05425947844955
2,"A",42,1,1968,5,5.4,1,1988,7,591.312,291.084,16.6,3,0.425357234705259,1.27607170411578
2,"A",42,1,1968,5,5.4,1,1989,8,618.744,411.226,186.3,2,0.518210356804503,1.03642071360901
2,"A",42,1,1968,5,5.4,1,1990,9,1058.164,780.542,72.914,5,0.290876373129584,1.45438186564792
2,"A",42,1,1968,5,5.4,1,1991,10,1163.066,664.972,231.598,8,0.215567261966745,1.72453809573396
2,"A",42,1,1968,5,5.4,1,1992,11,717.55,425.958,149.272,3,0.486443818835235,1.45933145650571
2,"A",42,1,1968,5,5.4,1,1993,12,1026.16,706.374,258.4,6,0.257197817582733,1.5431869054964
2,"A",42,1,1968,5,5.4,1,1994,13,797.052,488.696,108.869,3,0.563202689143383,1.68960806743015
2,"A",42,1,1968,5,5.4,1,1996,15,959.104,483.362,181.437,3,0.66470962552257,1.99412887656771
2,"A",42,1,1968,5,5.4,1,1997,16,690.626,463.296,100.58,5,0.224307938603358,1.12153969301679
2,"A",42,1,1968,5,5.4,1,1999,18,734.822,561.086,245.967,2,0.935373764413742,1.87074752882748
2,"A",42,1,1968,5,5.4,1,2000,19,599.694,354.33,168.399,3,0.660683358265504,1.98205007479651
2,"A",42,1,1968,5,5.4,1,2002,21,905.51,600.71,414.933,3,0.536364818842744,1.60909445652823
2,"A",42,1,1968,5,5.4,1,2004,23,857.504,512.064,179.30033,6,0.227957340772841,1.36774404463705
2,"A",43,1,1968,8,27.2,1,1982,1,879.348,373.888,566.027,6,0.611791501011722,3.67074900607033
2,"A",43,1,1968,8,27.2,1,1983,2,858.012,550.926,407.4,3,0.337012215002181,1.01103664500654
2,"A",43,1,1968,8,27.2,1,1984,3,876.046,527.304,536.606,2,0.500136058730122,1.00027211746024
2,"A",43,1,1968,8,27.2,1,1985,4,993.648,502.92,358.367,1,1,1
2,"A",43,1,1968,8,27.2,1,1986,5,858.52,512.318,264.3,2,0.504686915933473,1.00937383186695
2,"A",43,1,1968,8,27.2,1,1987,6,578.612,379.984,289.93,2,0.502985440427783,1.00597088085557
2,"A",43,1,1968,8,27.2,1,1988,7,591.312,291.084,12.367,1,1,1
2,"A",43,1,1968,8,27.2,1,1989,8,618.744,411.226,531.767,1,1,1
2,"A",43,1,1968,8,27.2,1,1990,9,1058.164,780.542,129.433,1,1,1
2,"A",43,1,1968,8,27.2,1,1991,10,1163.066,664.972,297.166,3,0.340436843552259,1.02131053065678
2,"A",43,1,1968,8,27.2,1,1992,11,717.55,425.958,135.2,2,0.593609427289412,1.18721885457882
2,"A",43,1,1968,8,27.2,1,1993,12,1026.16,706.374,433.533,3,0.661350954793429,1.98405286438029
2,"A",43,1,1968,8,27.2,1,1994,13,797.052,488.696,117.033,3,0.56481082488401,1.69443247465203
2,"A",43,1,1968,8,27.2,1,1996,15,959.104,483.362,221.734,2,0.882777877782633,1.76555575556527
2,"A",43,1,1968,8,27.2,1,1997,16,690.626,463.296,184,2,0.600688227409333,1.20137645481867
2,"A",43,1,1968,8,27.2,1,1999,18,734.822,561.086,362.33,2,0.539423056425116,1.07884611285023
2,"A",43,1,1968,8,27.2,1,2000,19,599.694,354.33,279.933,6,0.489295657833585,2.93577394700151
2,"A",43,1,1968,8,27.2,1,2002,21,905.51,600.71,370.597,6,0.336405956491094,2.01843573894656
2,"A",43,1,1968,8,27.2,1,2004,23,857.504,512.064,151.19634,4,0.278486477779913,1.11394591111965
2,"A",44,1,1968,8,27.2,1,1982,1,879.348,373.888,450.244,10,0.318052034458121,3.18052034458121
2,"A",44,1,1968,8,27.2,1,1983,2,858.012,550.926,495.946,7,0.160304607875144,1.12213225512601
2,"A",44,1,1968,8,27.2,1,1984,3,876.046,527.304,467.523,3,0.337381002894042,1.01214300868213
2,"A",44,1,1968,8,27.2,1,1985,4,993.648,502.92,361.067,1,1,1
2,"A",44,1,1968,8,27.2,1,1986,5,858.52,512.318,281.567,1,1,1
2,"A",44,1,1968,8,27.2,1,1987,6,578.612,379.984,248.9,2,0.520353709626788,1.04070741925358
2,"A",44,1,1968,8,27.2,1,1988,7,591.312,291.084,38.633,1,1,1
2,"A",44,1,1968,8,27.2,1,1989,8,618.744,411.226,313.8,1,1,1
2,"A",44,1,1968,8,27.2,1,1990,9,1058.164,780.542,106.2,1,1,1
2,"A",44,1,1968,8,27.2,1,1991,10,1163.066,664.972,315.467,1,1,1
2,"A",45,1,1968,7,17,1,1982,1,879.348,373.888,700.326,9,0.381873325522345,3.43685992970111
2,"A",45,1,1968,7,17,1,1983,2,858.012,550.926,495.703,7,0.143843283754795,1.00690298628357
2,"A",45,1,1968,7,17,1,1984,3,876.046,527.304,554.767,4,0.256791521865688,1.02716608746275
2,"A",45,1,1968,7,17,1,1985,4,993.648,502.92,259.36,4,0.251534024848671,1.00613609939468
2,"A",45,1,1968,7,17,1,1986,5,858.52,512.318,225.8,2,0.50029681080789,1.00059362161578
2,"A",45,1,1968,7,17,1,1987,6,578.612,379.984,279.34,2,0.519481651513374,1.03896330302675
2,"A",45,1,1968,7,17,1,1988,7,591.312,291.084,18.534,2,0.554880101311331,1.10976020262266
2,"A",45,1,1968,7,17,1,1989,8,618.744,411.226,270,1,1,1
2,"A",45,1,1968,7,17,1,1990,9,1058.164,780.542,153.567,1,1,1
2,"A",45,1,1968,7,17,1,1991,10,1163.066,664.972,316.8,3,0.34192921545289,1.02578764635867
2,"A",46,1,1968,7,17,1,1982,1,879.348,373.888,888.365,9,0.407655828947809,3.66890246053028
2,"A",46,1,1968,7,17,1,1983,2,858.012,550.926,357.82,5,0.201220006952531,1.00610003476266
2,"A",46,1,1968,7,17,1,1984,3,876.046,527.304,573.344,5,0.204121461035636,1.02060730517818
2,"A",46,1,1968,7,17,1,1985,4,993.648,502.92,250.3,1,1,1
2,"A",46,1,1968,7,17,1,1986,5,858.52,512.318,264.7,1,1,1
2,"A",46,1,1968,7,17,1,1987,6,578.612,379.984,325.733,1,1,1
2,"A",46,1,1968,7,17,1,1988,7,591.312,291.084,13.5,1,1,1
2,"A",46,1,1968,7,17,1,1989,8,618.744,411.226,183.433,1,1,1
2,"A",46,1,1968,7,17,1,1990,9,1058.164,780.542,74.367,3,0.335439004239577,1.00631701271873
2,"A",46,1,1968,7,17,1,1991,10,1163.066,664.972,385.601,5,0.204655636274611,1.02327818137305
2,"A",46,1,1968,7,17,1,1992,11,717.55,425.958,273.6,6,0.199957742220217,1.1997464533213
2,"A",46,1,1968,7,17,1,1993,12,1026.16,706.374,316.634,4,0.494659999898974,1.9786399995959
2,"A",46,1,1968,7,17,1,1994,13,797.052,488.696,140.066,7,0.232310798096142,1.626175586673
2,"A",46,1,1968,7,17,1,1996,15,959.104,483.362,216.7,2,0.706016674858188,1.41203334971638
2,"A",46,1,1968,7,17,1,1997,16,690.626,463.296,91.944,5,0.384447961359768,1.92223980679884
2,"A",46,1,1968,7,17,1,1999,18,734.822,561.086,225.92,6,0.334003979009334,2.004023874056
2,"A",46,1,1968,7,17,1,2000,19,599.694,354.33,207.554,6,0.303013708605229,1.81808225163137
2,"A",46,1,1968,7,17,1,2002,21,905.51,600.71,215.802,6,0.189754149533369,1.13852489720021
2,"A",46,1,1968,7,17,1,2004,23,857.504,512.064,173.23333,2,0.519611815362644,1.03922363072529
2,"A",47,1,1968,3,2,1,1982,1,879.348,373.888,325.506,10,0.243978786771464,2.43978786771464
2,"A",47,1,1968,3,2,1,1983,2,858.012,550.926,214.48,6,0.168722751415276,1.01233650849166
2,"A",47,1,1968,3,2,1,1984,3,876.046,527.304,330.678,8,0.141725912073847,1.13380729659078
2,"A",47,1,1968,3,2,1,1985,4,993.648,502.92,160.63,5,0.201344193596665,1.00672096798332
2,"A",47,1,1968,3,2,1,1986,5,858.52,512.318,146.5,6,0.239531548945344,1.43718929367206
2,"A",47,1,1968,3,2,1,1987,6,578.612,379.984,173.343,2,0.523867074089197,1.04773414817839
2,"A",47,1,1968,3,2,1,1988,7,591.312,291.084,41.5,1,1,1
2,"A",47,1,1968,3,2,1,1989,8,618.744,411.226,219.6,2,0.500761051907751,1.0015221038155
2,"A",47,1,1968,3,2,1,1990,9,1058.164,780.542,86.11,5,0.214381516358428,1.07190758179214
2,"A",47,1,1968,3,2,1,1991,10,1163.066,664.972,185.067,6,0.206741841283441,1.24045104770065
2,"A",47,1,1968,3,2,1,1992,11,717.55,425.958,155.934,3,0.692197684072086,2.07659305221626
2,"A",47,1,1968,3,2,1,1993,12,1026.16,706.374,175.798,7,0.262642119939346,1.83849483957542
2,"A",47,1,1968,3,2,1,1994,13,797.052,488.696,152.591,2,0.841015385071959,1.68203077014392
2,"A",47,1,1968,3,2,1,1996,15,959.104,483.362,151.5,2,0.951780754433122,1.90356150886624
2,"A",47,1,1968,3,2,1,1997,16,690.626,463.296,132.105,5,0.395450167725476,1.97725083862738
2,"A",47,1,1968,3,2,1,1999,18,734.822,561.086,215.717,4,0.504173829137174,2.0166953165487
2,"A",47,1,1968,3,2,1,2000,19,599.694,354.33,119.82,4,0.398973667917725,1.5958946716709
2,"A",47,1,1968,3,2,1,2002,21,905.51,600.71,177.7,2,0.756685244059989,1.51337048811998
2,"A",47,1,1968,3,2,1,2004,23,857.504,512.064,168.69999,6,0.198881181873415,1.19328709124049
2,"A",48,1,1968,5,5.4,1,1982,1,879.348,373.888,374.9,5,0.71680209896596,3.5840104948298
2,"A",48,1,1968,5,5.4,1,1983,2,858.012,550.926,304.801,8,0.148813786105232,1.19051028884185
2,"A",48,1,1968,5,5.4,1,1984,3,876.046,527.304,307.119,7,0.334305821158186,2.34014074810731
2,"A",48,1,1968,5,5.4,1,1985,4,993.648,502.92,184.43,4,0.250359860908042,1.00143944363217
2,"A",48,1,1968,5,5.4,1,1986,5,858.52,512.318,216.285,8,0.164219896281054,1.31375917024843
2,"A",48,1,1968,5,5.4,1,1987,6,578.612,379.984,133.34,3,0.335188601521724,1.00556580456517
2,"A",48,1,1968,5,5.4,1,1988,7,591.312,291.084,22.7,3,0.538663619600793,1.61599085880238
2,"A",48,1,1968,5,5.4,1,1989,8,618.744,411.226,154.5,2,0.500213637854647,1.00042727570929
2,"A",48,1,1968,5,5.4,1,1990,9,1058.164,780.542,72.293,4,0.284248927074836,1.13699570829934
2,"A",48,1,1968,5,5.4,1,1991,10,1163.066,664.972,221.474,4,0.254652436405532,1.01860974562213
2,"A",49,1,1968,6,9.5,1,1982,1,879.348,373.888,334.404,9,0.362454497378973,3.26209047641076
2,"A",49,1,1968,6,9.5,1,1983,2,858.012,550.926,246.997,11,0.131554040377899,1.44709444415688
2,"A",49,1,1968,6,9.5,1,1984,3,876.046,527.304,500.323,11,0.11421540262001,1.25636942882011
2,"A",49,1,1968,6,9.5,1,1985,4,993.648,502.92,290.01,3,0.33350563070238,1.00051689210714
2,"A",49,1,1968,6,9.5,1,1986,5,858.52,512.318,243.133,6,0.383625098113032,2.30175058867819
2,"A",49,1,1968,6,9.5,1,1987,6,578.612,379.984,294.294,3,0.348395653677713,1.04518696103314
2,"A",49,1,1968,6,9.5,1,1988,7,591.312,291.084,17.7,2,0.997030276151895,1.99406055230379
2,"A",49,1,1968,6,9.5,1,1989,8,618.744,411.226,447.133,3,0.336331891279656,1.00899567383897
2,"A",49,1,1968,6,9.5,1,1990,9,1058.164,780.542,117.543,3,0.555432230902048,1.66629669270614
2,"A",49,1,1968,6,9.5,1,1991,10,1163.066,664.972,278,2,0.618647906523154,1.23729581304631
2,"A",49,1,1968,6,9.5,1,1992,11,717.55,425.958,139.333,2,0.959388321068122,1.91877664213624
2,"A",49,1,1968,6,9.5,1,1993,12,1026.16,706.374,228.8,2,0.809480189094121,1.61896037818824
2,"A",49,1,1968,6,9.5,1,1994,13,797.052,488.696,58.12,3,0.534705849419837,1.60411754825951
2,"A",49,1,1968,6,9.5,1,1996,15,959.104,483.362,299.167,3,0.927545819669251,2.78263745900775
2,"A",49,1,1968,6,9.5,1,1997,16,690.626,463.296,119.039,4,0.283585688368276,1.13434275347311
2,"A",49,1,1968,6,9.5,1,1999,18,734.822,561.086,367.443,3,0.623330672789006,1.86999201836702
2,"A",49,1,1968,6,9.5,1,2000,19,599.694,354.33,158.233,4,0.310666395177371,1.24266558070948
2,"A",49,1,1968,6,9.5,1,2002,21,905.51,600.71,497.33,6,0.507589681432186,3.04553808859311
2,"A",49,1,1968,6,9.5,1,2004,23,857.504,512.064,187.09633,7,0.228650014743667,1.60055010320567
2,"A",50,1,1968,9,0,0,1982,1,879.348,373.888,148.031,7,0.53530142545098,3.74710997815686
2,"A",50,1,1968,9,0,0,1983,2,858.012,550.926,143.042,10,0.141517637213613,1.41517637213613
2,"A",50,1,1968,9,0,0,1984,3,876.046,527.304,190.184,8,0.134759350863008,1.07807480690406
2,"A",50,1,1968,9,0,0,1985,4,993.648,502.92,256.34,13,0.107664524819691,1.39963882265598
2,"A",50,1,1968,9,0,0,1986,5,858.52,512.318,285.752,18,0.101436983004345,1.8258656940782
2,"A",50,1,1968,9,0,0,1987,6,578.612,379.984,196.318,11,0.173508869489066,1.90859756437973
2,"A",50,1,1968,9,0,0,1988,7,591.312,291.084,75.9,4,0.306294390447863,1.22517756179145
2,"A",50,1,1968,9,0,0,1989,8,618.744,411.226,162.1,2,0.994398683214831,1.98879736642966
2,"A",50,1,1968,9,0,0,1990,9,1058.164,780.542,300.523,5,0.425948208366817,2.12974104183409
2,"A",50,1,1968,9,0,0,1991,10,1163.066,664.972,198.362,8,0.234459053840115,1.87567243072092
2,"A",50,1,1968,9,0,0,1992,11,717.55,425.958,126.4,6,0.234403505103502,1.40642103062101
2,"A",50,1,1968,9,0,0,1993,12,1026.16,706.374,361.056,11,0.151714001054823,1.66885401160306
2,"A",50,1,1968,9,0,0,1994,13,797.052,488.696,141.811,5,0.352900610106404,1.76450305053202
2,"A",50,1,1968,9,0,0,1996,15,959.104,483.362,190.26,4,0.634725669816327,2.53890267926531
2,"A",50,1,1968,9,0,0,1997,16,690.626,463.296,85.507,3,0.892644561963384,2.67793368589015
2,"A",50,1,1968,9,0,0,1999,18,734.822,561.086,199.14,6,0.762702217122984,4.5762133027379
2,"A",50,1,1968,9,0,0,2000,19,599.694,354.33,139.486,5,0.463411358611443,2.31705679305722
2,"A",50,1,1968,9,0,0,2002,21,905.51,600.71,106.51,7,0.495099338237419,3.46569536766193
2,"A",50,1,1968,9,0,0,2004,23,857.504,512.064,106.26664,6,0.482825788745564,2.89695473247338
2,"A",51,1,1968,7,17,1,1982,1,879.348,373.888,526.044,7,0.399138338436121,2.79396836905285
2,"A",51,1,1968,7,17,1,1983,2,858.012,550.926,486.133,3,0.359078442430405,1.07723532729121
2,"A",51,1,1968,7,17,1,1984,3,876.046,527.304,475.104,2,0.514814109680264,1.02962821936053
2,"A",51,1,1968,7,17,1,1985,4,993.648,502.92,352.146,2,0.50003691786905,1.0000738357381
2,"A",51,1,1968,7,17,1,1986,5,858.52,512.318,387.166,2,0.528491711228893,1.05698342245779
2,"A",51,1,1968,7,17,1,1987,6,578.612,379.984,323.61,2,0.510743152559263,1.02148630511853
2,"A",51,1,1968,7,17,1,1988,7,591.312,291.084,16.9,1,1,1
2,"A",51,1,1968,7,17,1,1989,8,618.744,411.226,245.333,2,0.535408554866654,1.07081710973331
2,"A",51,1,1968,7,17,1,1990,9,1058.164,780.542,126.934,2,0.50210787982404,1.00421575964808
2,"A",51,1,1968,7,17,1,1991,10,1163.066,664.972,431.833,2,0.587873912996537,1.17574782599307
2,"A",52,1,1968,8,27.2,1,1982,1,879.348,373.888,607.564,8,0.351676879218978,2.81341503375182
2,"A",52,1,1968,8,27.2,1,1983,2,858.012,550.926,801.757,3,0.333408178414723,1.00022453524417
2,"A",52,1,1968,8,27.2,1,1984,3,876.046,527.304,457.5,1,1,1
2,"A",52,1,1968,8,27.2,1,1985,4,993.648,502.92,402.797,2,0.501484332880806,1.00296866576161
2,"A",52,1,1968,8,27.2,1,1986,5,858.52,512.318,224.2,2,0.500147211673818,1.00029442334764
2,"A",52,1,1968,8,27.2,1,1987,6,578.612,379.984,212.233,1,1,1
2,"A",52,1,1968,8,27.2,1,1988,7,591.312,291.084,29.3,2,0.502291918313363,1.00458383662673
2,"A",52,1,1968,8,27.2,1,1989,8,618.744,411.226,138.7,1,1,1
2,"A",52,1,1968,8,27.2,1,1990,9,1058.164,780.542,123.97,2,0.500298548382611,1.00059709676522
2,"A",52,1,1968,8,27.2,1,1991,10,1163.066,664.972,355.723,3,0.333751547806852,1.00125464342055
2,"A",52,1,1968,8,27.2,1,1992,11,717.55,425.958,141.533,2,0.504492457235112,1.00898491447022
2,"A",52,1,1968,8,27.2,1,1993,12,1026.16,706.374,559.567,4,0.671822746482515,2.68729098593006
2,"A",52,1,1968,8,27.2,1,1994,13,797.052,488.696,73.367,3,0.63624370394248,1.90873111182744
2,"A",52,1,1968,8,27.2,1,1996,15,959.104,483.362,137,2,0.802026141141848,1.6040522822837
2,"A",52,1,1968,8,27.2,1,1997,16,690.626,463.296,743.667,3,0.377950449952594,1.13385134985778
2,"A",52,1,1968,8,27.2,1,1999,18,734.822,561.086,357.94,5,0.282394447944074,1.41197223972037
2,"A",52,1,1968,8,27.2,1,2000,19,599.694,354.33,290.833,5,0.241872178048112,1.20936089024056
2,"A",52,1,1968,8,27.2,1,2002,21,905.51,600.71,290.064,3,0.349444670639576,1.04833401191873
2,"A",52,1,1968,8,27.2,1,2004,23,857.504,512.064,211.62634,3,0.334511542879626,1.00353462863888
2,"A",53,1,1968,4,3.4,1,1982,1,879.348,373.888,216.107,7,0.445359234113577,3.11751463879504
2,"A",53,1,1968,4,3.4,1,1983,2,858.012,550.926,222.714,5,0.212060480846913,1.06030240423457
