"field","exp","plot","year","disk","disk.trt","ntrt","nadd","trt","other.add","dur","functional.group","mass.above"
"A",1,20,1990,0,"Intact",9,0,"1. Control",0,9,"F",3.322
"A",1,20,1991,0,"Intact",9,0,"1. Control",0,10,"C3",62.6
"A",1,20,1991,0,"Intact",9,0,"1. Control",0,10,"C4",39.967
"A",1,20,1991,0,"Intact",9,0,"1. Control",0,10,"F",20.734
"A",1,20,1992,0,"Intact",9,0,"1. Control",0,11,"C3",62.433
"A",1,20,1992,0,"Intact",9,0,"1. Control",0,11,"C4",10.633
"A",1,20,1992,0,"Intact",9,0,"1. Control",0,11,"F",20.701
"A",1,20,1993,0,"Intact",9,0,"1. Control",0,12,"C3",83.679
"A",1,20,1993,0,"Intact",9,0,"1. Control",0,12,"C4",49.867
"A",1,20,1993,0,"Intact",9,0,"1. Control",0,12,"F",48.087
"A",1,20,1994,0,"Intact",9,0,"1. Control",0,13,"C3",67.867
"A",1,20,1994,0,"Intact",9,0,"1. Control",0,13,"C4",82.667
"A",1,20,1994,0,"Intact",9,0,"1. Control",0,13,"F",0.567
"A",1,20,1994,0,"Intact",9,0,"1. Control",0,13,"L",0.8
"A",1,20,1995,0,"Intact",9,0,"1. Control",0,14,"C3",71.034
"A",1,20,1995,0,"Intact",9,0,"1. Control",0,14,"C4",89.767
"A",1,20,1995,0,"Intact",9,0,"1. Control",0,14,"F",0.536
"A",1,20,1996,0,"Intact",9,0,"1. Control",0,15,"C3",103.6
"A",1,20,1996,0,"Intact",9,0,"1. Control",0,15,"C4",96.4
"A",1,20,1996,0,"Intact",9,0,"1. Control",0,15,"F",3.23
"A",1,20,1997,0,"Intact",9,0,"1. Control",0,16,"C3",72.067
"A",1,20,1997,0,"Intact",9,0,"1. Control",0,16,"C4",44.4
"A",1,20,1997,0,"Intact",9,0,"1. Control",0,16,"F",0.023
"A",1,20,1998,0,"Intact",9,0,"1. Control",0,17,"C3",72.166
"A",1,20,1998,0,"Intact",9,0,"1. Control",0,17,"C4",104.43
"A",1,20,1998,0,"Intact",9,0,"1. Control",0,17,"F",5.4
"A",1,20,1999,0,"Intact",9,0,"1. Control",0,18,"C3",68.533
"A",1,20,1999,0,"Intact",9,0,"1. Control",0,18,"C4",135.03
"A",1,20,1999,0,"Intact",9,0,"1. Control",0,18,"F",0.023
"A",1,20,2000,0,"Intact",9,0,"1. Control",0,19,"C3",56.6
"A",1,20,2000,0,"Intact",9,0,"1. Control",0,19,"C4",79.367
"A",1,20,2000,0,"Intact",9,0,"1. Control",0,19,"F",4.4
"A",1,20,2001,0,"Intact",9,0,"1. Control",0,20,"C3",44.623
"A",1,20,2001,0,"Intact",9,0,"1. Control",0,20,"C4",31.803
"A",1,20,2002,0,"Intact",9,0,"1. Control",0,21,"C3",70.966
"A",1,20,2002,0,"Intact",9,0,"1. Control",0,21,"C4",60.767
"A",1,20,2002,0,"Intact",9,0,"1. Control",0,21,"F",0.067
"A",1,20,2003,0,"Intact",9,0,"1. Control",0,22,"C3",47.033
"A",1,20,2003,0,"Intact",9,0,"1. Control",0,22,"C4",35
"A",1,20,2003,0,"Intact",9,0,"1. Control",0,22,"F",0.367
"A",1,20,2003,0,"Intact",9,0,"1. Control",0,22,"L",0.3
"A",1,20,2004,0,"Intact",9,0,"1. Control",0,23,"C3",32.917
"A",1,20,2004,0,"Intact",9,0,"1. Control",0,23,"C4",29.893
"A",1,20,2004,0,"Intact",9,0,"1. Control",0,23,"F",4.4433
"A",1,20,2004,0,"Intact",9,0,"1. Control",0,23,"L",8.8433
"A",1,33,1982,0,"Intact",9,0,"1. Control",0,1,"C3",56.367
"A",1,33,1982,0,"Intact",9,0,"1. Control",0,1,"C4",2.113
"A",1,33,1982,0,"Intact",9,0,"1. Control",0,1,"F",113.733
"A",1,33,1983,0,"Intact",9,0,"1. Control",0,2,"C3",28.867
"A",1,33,1983,0,"Intact",9,0,"1. Control",0,2,"C4",0.01
"A",1,33,1983,0,"Intact",9,0,"1. Control",0,2,"F",59.297
"A",1,33,1984,0,"Intact",9,0,"1. Control",0,3,"C3",35.293
"A",1,33,1984,0,"Intact",9,0,"1. Control",0,3,"F",52.476
"A",1,33,1984,0,"Intact",9,0,"1. Control",0,3,"S",0.407
"A",1,33,1985,0,"Intact",9,0,"1. Control",0,4,"C3",196.907
"A",1,33,1985,0,"Intact",9,0,"1. Control",0,4,"F",2.04
"A",1,33,1986,0,"Intact",9,0,"1. Control",0,5,"C3",51.866
"A",1,33,1986,0,"Intact",9,0,"1. Control",0,5,"F",33.233
"A",1,33,1986,0,"Intact",9,0,"1. Control",0,5,"L",0.367
"A",1,33,1986,0,"Intact",9,0,"1. Control",0,5,"S",0.067
"A",1,33,1987,0,"Intact",9,0,"1. Control",0,6,"C3",81.217
"A",1,33,1987,0,"Intact",9,0,"1. Control",0,6,"C4",0.143
"A",1,33,1987,0,"Intact",9,0,"1. Control",0,6,"F",5.014
"A",1,33,1988,0,"Intact",9,0,"1. Control",0,7,"C3",14.734
"A",1,33,1988,0,"Intact",9,0,"1. Control",0,7,"F",24.867
"A",1,33,1988,0,"Intact",9,0,"1. Control",0,7,"L",0.167
"A",1,33,1989,0,"Intact",9,0,"1. Control",0,8,"C3",92.467
"A",1,33,1989,0,"Intact",9,0,"1. Control",0,8,"C4",0.733
"A",1,33,1989,0,"Intact",9,0,"1. Control",0,8,"F",33.133
"A",1,33,1990,0,"Intact",9,0,"1. Control",0,9,"C3",49.54
"A",1,33,1990,0,"Intact",9,0,"1. Control",0,9,"C4",0.47
"A",1,33,1990,0,"Intact",9,0,"1. Control",0,9,"F",16.346
"A",1,33,1991,0,"Intact",9,0,"1. Control",0,10,"C3",129.033
"A",1,33,1991,0,"Intact",9,0,"1. Control",0,10,"C4",7.313
"A",1,33,1991,0,"Intact",9,0,"1. Control",0,10,"F",26.626
"A",1,33,1992,0,"Intact",9,0,"1. Control",0,11,"C3",110.667
"A",1,33,1992,0,"Intact",9,0,"1. Control",0,11,"C4",23.833
"A",1,33,1992,0,"Intact",9,0,"1. Control",0,11,"F",9.421
"A",1,33,1992,0,"Intact",9,0,"1. Control",0,11,"L",1.933
"A",1,33,1993,0,"Intact",9,0,"1. Control",0,12,"C3",119.266
"A",1,33,1993,0,"Intact",9,0,"1. Control",0,12,"C4",5.333
"A",1,33,1993,0,"Intact",9,0,"1. Control",0,12,"F",34.101
"A",1,33,1994,0,"Intact",9,0,"1. Control",0,13,"C3",87.041
"A",1,33,1994,0,"Intact",9,0,"1. Control",0,13,"C4",17.157
"A",1,33,1994,0,"Intact",9,0,"1. Control",0,13,"F",4.129
"A",1,33,1995,0,"Intact",9,0,"1. Control",0,14,"C3",94.866
"A",1,33,1995,0,"Intact",9,0,"1. Control",0,14,"C4",61.967
"A",1,33,1995,0,"Intact",9,0,"1. Control",0,14,"F",1.031
"A",1,33,1996,0,"Intact",9,0,"1. Control",0,15,"C3",148.003
"A",1,33,1996,0,"Intact",9,0,"1. Control",0,15,"C4",25.8
"A",1,33,1996,0,"Intact",9,0,"1. Control",0,15,"F",2.476
"A",1,33,1997,0,"Intact",9,0,"1. Control",0,16,"C3",74.234
"A",1,33,1997,0,"Intact",9,0,"1. Control",0,16,"C4",61.2
"A",1,33,1997,0,"Intact",9,0,"1. Control",0,16,"F",3.537
"A",1,33,1997,0,"Intact",9,0,"1. Control",0,16,"L",2.433
"A",1,33,1998,0,"Intact",9,0,"1. Control",0,17,"C3",108.22
"A",1,33,1998,0,"Intact",9,0,"1. Control",0,17,"C4",65.233
"A",1,33,1998,0,"Intact",9,0,"1. Control",0,17,"F",16.957
"A",1,33,1998,0,"Intact",9,0,"1. Control",0,17,"L",0.067
"A",1,33,1999,0,"Intact",9,0,"1. Control",0,18,"C3",87.2
"A",1,33,1999,0,"Intact",9,0,"1. Control",0,18,"C4",111.27
"A",1,33,1999,0,"Intact",9,0,"1. Control",0,18,"F",20.127
"A",1,33,1999,0,"Intact",9,0,"1. Control",0,18,"L",0.02
"A",1,33,2000,0,"Intact",9,0,"1. Control",0,19,"C3",66.193
"A",1,33,2000,0,"Intact",9,0,"1. Control",0,19,"C4",77.867
"A",1,33,2000,0,"Intact",9,0,"1. Control",0,19,"F",13.25
"A",1,33,2001,0,"Intact",9,0,"1. Control",0,20,"C3",77.95
"A",1,33,2001,0,"Intact",9,0,"1. Control",0,20,"C4",45.25
"A",1,33,2001,0,"Intact",9,0,"1. Control",0,20,"F",7.211
"A",1,33,2002,0,"Intact",9,0,"1. Control",0,21,"C3",73.067
"A",1,33,2002,0,"Intact",9,0,"1. Control",0,21,"C4",31.1
"A",1,33,2002,0,"Intact",9,0,"1. Control",0,21,"F",1.717
"A",1,33,2003,0,"Intact",9,0,"1. Control",0,22,"C3",79.467
"A",1,33,2003,0,"Intact",9,0,"1. Control",0,22,"C4",2.433
"A",1,33,2003,0,"Intact",9,0,"1. Control",0,22,"F",1.767
"A",1,33,2004,0,"Intact",9,0,"1. Control",0,23,"C3",57.967
"A",1,33,2004,0,"Intact",9,0,"1. Control",0,23,"C4",32.5333
"A",1,33,2004,0,"Intact",9,0,"1. Control",0,23,"F",8.0934
"A",1,40,1982,0,"Intact",8,27.2,"2. NPK+",1,1,"C3",149.433
"A",1,40,1982,0,"Intact",8,27.2,"2. NPK+",1,1,"C4",1.367
"A",1,40,1982,0,"Intact",8,27.2,"2. NPK+",1,1,"F",59.679
"A",1,40,1983,0,"Intact",8,27.2,"2. NPK+",1,2,"C3",377.467
"A",1,40,1983,0,"Intact",8,27.2,"2. NPK+",1,2,"F",101.99
"A",1,40,1984,0,"Intact",8,27.2,"2. NPK+",1,3,"C3",427.8
"A",1,40,1984,0,"Intact",8,27.2,"2. NPK+",1,3,"F",4.293
"A",1,40,1985,0,"Intact",8,27.2,"2. NPK+",1,4,"C3",229.343
"A",1,40,1985,0,"Intact",8,27.2,"2. NPK+",1,4,"F",0.68
"A",1,40,1986,0,"Intact",8,27.2,"2. NPK+",1,5,"C3",232.083
"A",1,40,1987,0,"Intact",8,27.2,"2. NPK+",1,6,"C3",217.57
"A",1,40,1988,0,"Intact",8,27.2,"2. NPK+",1,7,"C3",16.767
"A",1,40,1989,0,"Intact",8,27.2,"2. NPK+",1,8,"C3",385.5
"A",1,40,1990,0,"Intact",8,27.2,"2. NPK+",1,9,"C3",108.2
"A",1,40,1991,0,"Intact",8,27.2,"2. NPK+",1,10,"C3",361.533
"A",1,40,1991,0,"Intact",8,27.2,"2. NPK+",1,10,"C4",0.134
"A",1,40,1992,0,"Intact",8,27.2,"2. NPK+",1,11,"C3",275.23
"A",1,40,1992,0,"Intact",8,27.2,"2. NPK+",1,11,"F",0.133
"A",1,40,1993,0,"Intact",8,27.2,"2. NPK+",1,12,"C3",269.167
"A",1,40,1993,0,"Intact",8,27.2,"2. NPK+",1,12,"F",2.145
"A",1,40,1994,0,"Intact",8,27.2,"2. NPK+",1,13,"C3",105.603
"A",1,40,1994,0,"Intact",8,27.2,"2. NPK+",1,13,"F",0.153
"A",1,40,1995,0,"Intact",8,27.2,"2. NPK+",1,14,"C3",366.33
"A",1,40,1995,0,"Intact",8,27.2,"2. NPK+",1,14,"F",26.133
"A",1,40,1996,0,"Intact",8,27.2,"2. NPK+",1,15,"C3",187.333
"A",1,40,1996,0,"Intact",8,27.2,"2. NPK+",1,15,"F",0.01
"A",1,40,1997,0,"Intact",8,27.2,"2. NPK+",1,16,"C3",112.12
"A",1,40,1997,0,"Intact",8,27.2,"2. NPK+",1,16,"F",0.157
"A",1,40,1998,0,"Intact",8,27.2,"2. NPK+",1,17,"C3",294.667
"A",1,40,1998,0,"Intact",8,27.2,"2. NPK+",1,17,"C4",0.157
"A",1,40,1998,0,"Intact",8,27.2,"2. NPK+",1,17,"F",51.4
"A",1,40,1998,0,"Intact",8,27.2,"2. NPK+",1,17,"L",0.04
"A",1,40,1999,0,"Intact",8,27.2,"2. NPK+",1,18,"C3",207.08
"A",1,40,1999,0,"Intact",8,27.2,"2. NPK+",1,18,"F",2.233
"A",1,40,2000,0,"Intact",8,27.2,"2. NPK+",1,19,"C3",302.233
"A",1,40,2000,0,"Intact",8,27.2,"2. NPK+",1,19,"C4",0.01
"A",1,40,2000,0,"Intact",8,27.2,"2. NPK+",1,19,"F",1.3
"A",1,40,2001,0,"Intact",8,27.2,"2. NPK+",1,20,"C3",332.473
"A",1,40,2001,0,"Intact",8,27.2,"2. NPK+",1,20,"F",8.584
"A",1,40,2002,0,"Intact",8,27.2,"2. NPK+",1,21,"C3",330.14
"A",1,40,2002,0,"Intact",8,27.2,"2. NPK+",1,21,"F",7.333
"A",1,40,2003,0,"Intact",8,27.2,"2. NPK+",1,22,"C3",94.367
"A",1,40,2003,0,"Intact",8,27.2,"2. NPK+",1,22,"F",0.7
"A",1,40,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"C3",501.8367
"A",1,40,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"F",0.5666
"A",1,46,1982,0,"Intact",9,0,"1. Control",0,1,"C3",52.694
"A",1,46,1982,0,"Intact",9,0,"1. Control",0,1,"F",40.02
"A",1,46,1983,0,"Intact",9,0,"1. Control",0,2,"C3",11.433
"A",1,46,1983,0,"Intact",9,0,"1. Control",0,2,"C4",0.047
"A",1,46,1983,0,"Intact",9,0,"1. Control",0,2,"F",76.341
"A",1,46,1984,0,"Intact",9,0,"1. Control",0,3,"C3",31.654
"A",1,46,1984,0,"Intact",9,0,"1. Control",0,3,"C4",3.293
"A",1,46,1984,0,"Intact",9,0,"1. Control",0,3,"F",174.854
"A",1,46,1985,0,"Intact",9,0,"1. Control",0,4,"C3",119.536
"A",1,46,1985,0,"Intact",9,0,"1. Control",0,4,"C4",3.566
"A",1,46,1985,0,"Intact",9,0,"1. Control",0,4,"F",6.943
"A",1,46,1985,0,"Intact",9,0,"1. Control",0,4,"S",0.017
"A",1,46,1986,0,"Intact",9,0,"1. Control",0,5,"C3",48.9
"A",1,46,1986,0,"Intact",9,0,"1. Control",0,5,"C4",0.627
"A",1,46,1986,0,"Intact",9,0,"1. Control",0,5,"F",63.543
"A",1,46,1986,0,"Intact",9,0,"1. Control",0,5,"S",0.2
"A",1,46,1987,0,"Intact",9,0,"1. Control",0,6,"C3",89.4
"A",1,46,1987,0,"Intact",9,0,"1. Control",0,6,"C4",0.633
"A",1,46,1987,0,"Intact",9,0,"1. Control",0,6,"F",0.866
"A",1,46,1987,0,"Intact",9,0,"1. Control",0,6,"S",0.733
"A",1,46,1988,0,"Intact",9,0,"1. Control",0,7,"C3",16.166
"A",1,46,1988,0,"Intact",9,0,"1. Control",0,7,"C4",0.033
"A",1,46,1988,0,"Intact",9,0,"1. Control",0,7,"F",8.5
"A",1,46,1989,0,"Intact",9,0,"1. Control",0,8,"C3",124.737
"A",1,46,1989,0,"Intact",9,0,"1. Control",0,8,"F",17.534
"A",1,46,1990,0,"Intact",9,0,"1. Control",0,9,"C3",45.136
"A",1,46,1990,0,"Intact",9,0,"1. Control",0,9,"C4",3.033
"A",1,46,1990,0,"Intact",9,0,"1. Control",0,9,"F",7.58
"A",1,46,1991,0,"Intact",9,0,"1. Control",0,10,"C3",95.667
"A",1,46,1991,0,"Intact",9,0,"1. Control",0,10,"C4",21.367
"A",1,46,1991,0,"Intact",9,0,"1. Control",0,10,"F",15.262
"A",1,46,1992,0,"Intact",9,0,"1. Control",0,11,"C3",78.467
"A",1,46,1992,0,"Intact",9,0,"1. Control",0,11,"F",7.233
"A",1,46,1993,0,"Intact",9,0,"1. Control",0,12,"C3",123.3
"A",1,46,1993,0,"Intact",9,0,"1. Control",0,12,"C4",2.167
"A",1,46,1993,0,"Intact",9,0,"1. Control",0,12,"F",32.965
"A",1,46,1994,0,"Intact",9,0,"1. Control",0,13,"C3",66.767
"A",1,46,1994,0,"Intact",9,0,"1. Control",0,13,"C4",22.133
"A",1,46,1994,0,"Intact",9,0,"1. Control",0,13,"F",11.366
"A",1,46,1995,0,"Intact",9,0,"1. Control",0,14,"C3",140.27
"A",1,46,1995,0,"Intact",9,0,"1. Control",0,14,"C4",13.133
"A",1,46,1995,0,"Intact",9,0,"1. Control",0,14,"F",11.933
"A",1,46,1996,0,"Intact",9,0,"1. Control",0,15,"C3",111.666
"A",1,46,1996,0,"Intact",9,0,"1. Control",0,15,"C4",89.333
"A",1,46,1996,0,"Intact",9,0,"1. Control",0,15,"F",1.963
"A",1,46,1997,0,"Intact",9,0,"1. Control",0,16,"C3",75.733
"A",1,46,1997,0,"Intact",9,0,"1. Control",0,16,"C4",19.733
"A",1,46,1997,0,"Intact",9,0,"1. Control",0,16,"F",5.067
"A",1,46,1998,0,"Intact",9,0,"1. Control",0,17,"C3",39.7
"A",1,46,1998,0,"Intact",9,0,"1. Control",0,17,"C4",75.967
"A",1,46,1998,0,"Intact",9,0,"1. Control",0,17,"F",0.1
"A",1,46,1999,0,"Intact",9,0,"1. Control",0,18,"C3",136.85
"A",1,46,1999,0,"Intact",9,0,"1. Control",0,18,"C4",35.363
"A",1,46,1999,0,"Intact",9,0,"1. Control",0,18,"F",6.133
"A",1,46,2000,0,"Intact",9,0,"1. Control",0,19,"C3",112.2
"A",1,46,2000,0,"Intact",9,0,"1. Control",0,19,"C4",59.267
"A",1,46,2000,0,"Intact",9,0,"1. Control",0,19,"F",4.367
"A",1,46,2001,0,"Intact",9,0,"1. Control",0,20,"C3",76.943
"A",1,46,2001,0,"Intact",9,0,"1. Control",0,20,"C4",63.927
"A",1,46,2001,0,"Intact",9,0,"1. Control",0,20,"F",0.007
"A",1,46,2002,0,"Intact",9,0,"1. Control",0,21,"C3",53.6
"A",1,46,2002,0,"Intact",9,0,"1. Control",0,21,"C4",20.7
"A",1,46,2002,0,"Intact",9,0,"1. Control",0,21,"F",16.4
"A",1,46,2003,0,"Intact",9,0,"1. Control",0,22,"C3",44.4
"A",1,46,2003,0,"Intact",9,0,"1. Control",0,22,"C4",48.467
"A",1,46,2003,0,"Intact",9,0,"1. Control",0,22,"F",1.3
"A",1,46,2004,0,"Intact",9,0,"1. Control",0,23,"C3",70.32
"A",1,46,2004,0,"Intact",9,0,"1. Control",0,23,"C4",37.613
"A",1,46,2004,0,"Intact",9,0,"1. Control",0,23,"F",18.587
"A",1,47,1982,0,"Intact",9,0,"1. Control",0,1,"C3",28.294
"A",1,47,1982,0,"Intact",9,0,"1. Control",0,1,"C4",2.97
"A",1,47,1982,0,"Intact",9,0,"1. Control",0,1,"F",24.866
"A",1,47,1983,0,"Intact",9,0,"1. Control",0,2,"C3",105.167
"A",1,47,1983,0,"Intact",9,0,"1. Control",0,2,"F",28.203
"A",1,47,1984,0,"Intact",9,0,"1. Control",0,3,"C3",171.37
"A",1,47,1984,0,"Intact",9,0,"1. Control",0,3,"C4",0.257
"A",1,47,1984,0,"Intact",9,0,"1. Control",0,3,"F",33.064
"A",1,47,1984,0,"Intact",9,0,"1. Control",0,3,"S",0.313
"A",1,47,1985,0,"Intact",9,0,"1. Control",0,4,"C3",127.559
"A",1,47,1985,0,"Intact",9,0,"1. Control",0,4,"C4",17.09
"A",1,47,1985,0,"Intact",9,0,"1. Control",0,4,"F",12.046
"A",1,47,1986,0,"Intact",9,0,"1. Control",0,5,"C3",82.934
"A",1,47,1986,0,"Intact",9,0,"1. Control",0,5,"C4",2.966
"A",1,47,1986,0,"Intact",9,0,"1. Control",0,5,"F",19.616
"A",1,47,1987,0,"Intact",9,0,"1. Control",0,6,"C3",76.2
"A",1,47,1987,0,"Intact",9,0,"1. Control",0,6,"C4",0.666
"A",1,47,1987,0,"Intact",9,0,"1. Control",0,6,"F",1.266
"A",1,47,1988,0,"Intact",9,0,"1. Control",0,7,"C3",17.6
"A",1,47,1988,0,"Intact",9,0,"1. Control",0,7,"C4",2.967
"A",1,47,1988,0,"Intact",9,0,"1. Control",0,7,"F",7.366
"A",1,47,1989,0,"Intact",9,0,"1. Control",0,8,"C3",129.467
"A",1,47,1989,0,"Intact",9,0,"1. Control",0,8,"C4",2.433
"A",1,47,1989,0,"Intact",9,0,"1. Control",0,8,"F",1.767
"A",1,47,1990,0,"Intact",9,0,"1. Control",0,9,"C3",31.517
"A",1,47,1990,0,"Intact",9,0,"1. Control",0,9,"C4",39.256
"A",1,47,1990,0,"Intact",9,0,"1. Control",0,9,"F",5.556
"A",1,47,1990,0,"Intact",9,0,"1. Control",0,9,"S",0.333
"A",1,47,1991,0,"Intact",9,0,"1. Control",0,10,"C3",184.904
"A",1,47,1991,0,"Intact",9,0,"1. Control",0,10,"C4",42.8
"A",1,47,1991,0,"Intact",9,0,"1. Control",0,10,"F",0.667
"A",1,47,1992,0,"Intact",9,0,"1. Control",0,11,"C3",68.2
"A",1,47,1992,0,"Intact",9,0,"1. Control",0,11,"C4",75.467
"A",1,47,1992,0,"Intact",9,0,"1. Control",0,11,"F",5.7
"A",1,47,1993,0,"Intact",9,0,"1. Control",0,12,"C3",100.462
"A",1,47,1993,0,"Intact",9,0,"1. Control",0,12,"C4",58.667
"A",1,47,1993,0,"Intact",9,0,"1. Control",0,12,"F",0.845
"A",1,47,1994,0,"Intact",9,0,"1. Control",0,13,"C3",84.367
"A",1,47,1994,0,"Intact",9,0,"1. Control",0,13,"C4",4.1
"A",1,47,1994,0,"Intact",9,0,"1. Control",0,13,"F",0.007
"A",1,47,1995,0,"Intact",9,0,"1. Control",0,14,"C3",120.997
"A",1,47,1995,0,"Intact",9,0,"1. Control",0,14,"C4",112.33
"A",1,47,1995,0,"Intact",9,0,"1. Control",0,14,"F",0.133
"A",1,47,1996,0,"Intact",9,0,"1. Control",0,15,"C3",132.67
"A",1,47,1996,0,"Intact",9,0,"1. Control",0,15,"C4",25.333
"A",1,47,1996,0,"Intact",9,0,"1. Control",0,15,"F",0.017
"A",1,47,1997,0,"Intact",9,0,"1. Control",0,16,"C3",53.933
"A",1,47,1997,0,"Intact",9,0,"1. Control",0,16,"C4",88.433
"A",1,47,1998,0,"Intact",9,0,"1. Control",0,17,"C3",70.6
"A",1,47,1998,0,"Intact",9,0,"1. Control",0,17,"C4",80.9
"A",1,47,1998,0,"Intact",9,0,"1. Control",0,17,"F",0.6
"A",1,47,1999,0,"Intact",9,0,"1. Control",0,18,"C3",62.173
"A",1,47,1999,0,"Intact",9,0,"1. Control",0,18,"C4",58.577
"A",1,47,2000,0,"Intact",9,0,"1. Control",0,19,"C3",98.634
"A",1,47,2000,0,"Intact",9,0,"1. Control",0,19,"C4",133.33
"A",1,47,2000,0,"Intact",9,0,"1. Control",0,19,"F",0.09
"A",1,47,2001,0,"Intact",9,0,"1. Control",0,20,"C3",98.107
"A",1,47,2001,0,"Intact",9,0,"1. Control",0,20,"C4",48.4
"A",1,47,2001,0,"Intact",9,0,"1. Control",0,20,"F",0.093
"A",1,47,2002,0,"Intact",9,0,"1. Control",0,21,"C3",102.333
"A",1,47,2002,0,"Intact",9,0,"1. Control",0,21,"C4",42.267
"A",1,47,2002,0,"Intact",9,0,"1. Control",0,21,"F",2.143
"A",1,47,2003,0,"Intact",9,0,"1. Control",0,22,"C3",48.567
"A",1,47,2003,0,"Intact",9,0,"1. Control",0,22,"C4",9.7
"A",1,47,2004,0,"Intact",9,0,"1. Control",0,23,"C3",78.787
"A",1,47,2004,0,"Intact",9,0,"1. Control",0,23,"C4",40.1067
"A",1,47,2004,0,"Intact",9,0,"1. Control",0,23,"F",3.28
"A",1,52,1982,0,"Intact",8,27.2,"2. NPK+",1,1,"C3",47.06
"A",1,52,1982,0,"Intact",8,27.2,"2. NPK+",1,1,"C4",0.123
"A",1,52,1982,0,"Intact",8,27.2,"2. NPK+",1,1,"F",152.764
"A",1,52,1983,0,"Intact",8,27.2,"2. NPK+",1,2,"C3",388.2
"A",1,52,1983,0,"Intact",8,27.2,"2. NPK+",1,2,"F",30.8
"A",1,52,1983,0,"Intact",8,27.2,"2. NPK+",1,2,"L",0.1
"A",1,52,1984,0,"Intact",8,27.2,"2. NPK+",1,3,"C3",710.27
"A",1,52,1984,0,"Intact",8,27.2,"2. NPK+",1,3,"F",26.497
"A",1,52,1985,0,"Intact",8,27.2,"2. NPK+",1,4,"C3",275.37
"A",1,52,1985,0,"Intact",8,27.2,"2. NPK+",1,4,"F",2.786
"A",1,52,1986,0,"Intact",8,27.2,"2. NPK+",1,5,"C3",244
"A",1,52,1987,0,"Intact",8,27.2,"2. NPK+",1,6,"C3",216.203
"A",1,52,1988,0,"Intact",8,27.2,"2. NPK+",1,7,"C3",38.333
"A",1,52,1989,0,"Intact",8,27.2,"2. NPK+",1,8,"C3",364.003
"A",1,52,1990,0,"Intact",8,27.2,"2. NPK+",1,9,"C3",199.47
"A",1,52,1991,0,"Intact",8,27.2,"2. NPK+",1,10,"C3",204.27
"A",1,52,1991,0,"Intact",8,27.2,"2. NPK+",1,10,"C4",0.1
"A",1,52,1992,0,"Intact",8,27.2,"2. NPK+",1,11,"C3",114.73
"A",1,52,1992,0,"Intact",8,27.2,"2. NPK+",1,11,"F",152.133
"A",1,52,1993,0,"Intact",8,27.2,"2. NPK+",1,12,"C3",255.53
"A",1,52,1993,0,"Intact",8,27.2,"2. NPK+",1,12,"F",28.48
"A",1,52,1994,0,"Intact",8,27.2,"2. NPK+",1,13,"C3",58.567
"A",1,52,1994,0,"Intact",8,27.2,"2. NPK+",1,13,"F",217.885
"A",1,52,1995,0,"Intact",8,27.2,"2. NPK+",1,14,"C3",199.663
"A",1,52,1995,0,"Intact",8,27.2,"2. NPK+",1,14,"F",39.033
"A",1,52,1996,0,"Intact",8,27.2,"2. NPK+",1,15,"C3",188.503
"A",1,52,1996,0,"Intact",8,27.2,"2. NPK+",1,15,"F",0.33
"A",1,52,1997,0,"Intact",8,27.2,"2. NPK+",1,16,"C3",86.834
"A",1,52,1997,0,"Intact",8,27.2,"2. NPK+",1,16,"F",1.334
"A",1,52,1998,0,"Intact",8,27.2,"2. NPK+",1,17,"C3",221
"A",1,52,1998,0,"Intact",8,27.2,"2. NPK+",1,17,"F",805.52
"A",1,52,1998,0,"Intact",8,27.2,"2. NPK+",1,17,"L",0.01
"A",1,52,1999,0,"Intact",8,27.2,"2. NPK+",1,18,"C3",418.71
"A",1,52,1999,0,"Intact",8,27.2,"2. NPK+",1,18,"F",24.993
"A",1,52,2000,0,"Intact",8,27.2,"2. NPK+",1,19,"C3",159.23
"A",1,52,2001,0,"Intact",8,27.2,"2. NPK+",1,20,"C3",192.97
"A",1,52,2001,0,"Intact",8,27.2,"2. NPK+",1,20,"F",55.714
"A",1,52,2002,0,"Intact",8,27.2,"2. NPK+",1,21,"C3",271.77
"A",1,52,2002,0,"Intact",8,27.2,"2. NPK+",1,21,"F",9.971
"A",1,52,2003,0,"Intact",8,27.2,"2. NPK+",1,22,"C3",45.166
"A",1,52,2003,0,"Intact",8,27.2,"2. NPK+",1,22,"F",0.4
"A",1,52,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"C3",260.7
"A",1,52,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"F",3.2799
"A",2,2,1982,1,"Disturbed",9,0,"1. Control",0,1,"C3",65.467
"A",2,2,1982,1,"Disturbed",9,0,"1. Control",0,1,"C4",5.733
"A",2,2,1982,1,"Disturbed",9,0,"1. Control",0,1,"F",99.946
"A",2,2,1983,1,"Disturbed",9,0,"1. Control",0,2,"C3",104.9
"A",2,2,1983,1,"Disturbed",9,0,"1. Control",0,2,"C4",0.02
"A",2,2,1983,1,"Disturbed",9,0,"1. Control",0,2,"F",44.76
"A",2,2,1984,1,"Disturbed",9,0,"1. Control",0,3,"C3",229.7
"A",2,2,1984,1,"Disturbed",9,0,"1. Control",0,3,"C4",0.713
"A",2,2,1984,1,"Disturbed",9,0,"1. Control",0,3,"F",30.657
