"field","exp","plot","year","disk","disk.trt","ntrt","trt","nadd","other.add","dur","duration","mass.above"
"C",1,15,1996,0,"Intact",8,"2. NPK+",27.2,1,15,"ANNUAL",0.043
"C",1,15,1996,0,"Intact",8,"2. NPK+",27.2,1,15,"PERENNIAL",278.397
"C",1,15,1997,0,"Intact",8,"2. NPK+",27.2,1,16,"ANNUAL",365.4
"C",1,15,1997,0,"Intact",8,"2. NPK+",27.2,1,16,"PERENNIAL",261.867
"C",1,15,1998,0,"Intact",8,"2. NPK+",27.2,1,17,"PERENNIAL",668.2
"C",1,15,1999,0,"Intact",8,"2. NPK+",27.2,1,18,"PERENNIAL",165.507
"C",1,15,2000,0,"Intact",8,"2. NPK+",27.2,1,19,"ANNUAL",15.8
"C",1,15,2000,0,"Intact",8,"2. NPK+",27.2,1,19,"PERENNIAL",104.813
"C",1,15,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"ANNUAL",59.967
"C",1,15,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"PERENNIAL",415.6
"C",1,15,2002,0,"Intact",8,"2. NPK+",27.2,1,21,"ANNUAL",136.743
"C",1,15,2002,0,"Intact",8,"2. NPK+",27.2,1,21,"PERENNIAL",336.614
"C",1,15,2003,0,"Intact",8,"2. NPK+",27.2,1,22,"ANNUAL",18.236
"C",1,15,2003,0,"Intact",8,"2. NPK+",27.2,1,22,"PERENNIAL",118.933
"C",1,15,2004,0,"Intact",8,"2. NPK+",27.2,1,23,"ANNUAL",37.5003
"C",1,15,2004,0,"Intact",8,"2. NPK+",27.2,1,23,"PERENNIAL",158.5037
"C",1,18,1982,0,"Intact",9,"1. Control",0,0,1,"ANNUAL",0.116
"C",1,18,1982,0,"Intact",9,"1. Control",0,0,1,"PERENNIAL",284.29
"C",1,18,1983,0,"Intact",9,"1. Control",0,0,2,"BIENNIAL",1.833
"C",1,18,1983,0,"Intact",9,"1. Control",0,0,2,"PERENNIAL",159.1
"C",1,18,1984,0,"Intact",9,"1. Control",0,0,3,"ANNUAL",0.107
"C",1,18,1984,0,"Intact",9,"1. Control",0,0,3,"PERENNIAL",104.494
"C",1,18,1985,0,"Intact",9,"1. Control",0,0,4,"BIENNIAL",0.297
"C",1,18,1985,0,"Intact",9,"1. Control",0,0,4,"PERENNIAL",147.938
"C",1,18,1986,0,"Intact",9,"1. Control",0,0,5,"PERENNIAL",207.209
"C",1,18,1987,0,"Intact",9,"1. Control",0,0,6,"PERENNIAL",347.436
"C",1,18,1988,0,"Intact",9,"1. Control",0,0,7,"ANNUAL",0.033
"C",1,18,1988,0,"Intact",9,"1. Control",0,0,7,"PERENNIAL",93.4
"C",1,18,1989,0,"Intact",9,"1. Control",0,0,8,"PERENNIAL",226.338
"C",1,18,1990,0,"Intact",9,"1. Control",0,0,9,"PERENNIAL",160.853
"C",1,18,1991,0,"Intact",9,"1. Control",0,0,10,"ANNUAL",0.733
"C",1,18,1991,0,"Intact",9,"1. Control",0,0,10,"BIENNIAL",4.667
"C",1,18,1991,0,"Intact",9,"1. Control",0,0,10,"PERENNIAL",258.299
"C",1,18,1992,0,"Intact",9,"1. Control",0,0,11,"BIENNIAL",16.5
"C",1,18,1992,0,"Intact",9,"1. Control",0,0,11,"PERENNIAL",172.318
"C",1,18,1993,0,"Intact",9,"1. Control",0,0,12,"PERENNIAL",274.198
"C",1,18,1994,0,"Intact",9,"1. Control",0,0,13,"PERENNIAL",142.366
"C",1,18,1995,0,"Intact",9,"1. Control",0,0,14,"ANNUAL",0.133
"C",1,18,1995,0,"Intact",9,"1. Control",0,0,14,"BIENNIAL",0.266
"C",1,18,1995,0,"Intact",9,"1. Control",0,0,14,"PERENNIAL",386.704
"C",1,18,1996,0,"Intact",9,"1. Control",0,0,15,"PERENNIAL",196.051
"C",1,18,1997,0,"Intact",9,"1. Control",0,0,16,"ANNUAL",2.833
"C",1,18,1997,0,"Intact",9,"1. Control",0,0,16,"PERENNIAL",126.168
"C",1,18,1998,0,"Intact",9,"1. Control",0,0,17,"PERENNIAL",386.763
"C",1,18,1999,0,"Intact",9,"1. Control",0,0,18,"PERENNIAL",135.562
"C",1,18,2000,0,"Intact",9,"1. Control",0,0,19,"ANNUAL",0.083
"C",1,18,2000,0,"Intact",9,"1. Control",0,0,19,"PERENNIAL",151.336
"C",1,18,2001,0,"Intact",9,"1. Control",0,0,20,"ANNUAL",1.267
"C",1,18,2001,0,"Intact",9,"1. Control",0,0,20,"PERENNIAL",205.003
"C",1,18,2002,0,"Intact",9,"1. Control",0,0,21,"PERENNIAL",328.863
"C",1,18,2003,0,"Intact",9,"1. Control",0,0,22,"PERENNIAL",303.431
"C",1,18,2004,0,"Intact",9,"1. Control",0,0,23,"PERENNIAL",231.0366
"C",1,21,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"BIENNIAL",184.47
"C",1,21,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"PERENNIAL",551.803
"C",1,21,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"BIENNIAL",0.633
"C",1,21,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"PERENNIAL",215.834
"C",1,21,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"ANNUAL",0.61
"C",1,21,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"PERENNIAL",184.337
"C",1,21,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"PERENNIAL",351.743
"C",1,21,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"ANNUAL",1.3
"C",1,21,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"PERENNIAL",423.863
"C",1,21,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"PERENNIAL",320.563
"C",1,21,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"ANNUAL",1.033
"C",1,21,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"PERENNIAL",35
"C",1,21,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"ANNUAL",0.967
"C",1,21,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"PERENNIAL",116.8
"C",1,21,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"ANNUAL",0.4
"C",1,21,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"PERENNIAL",322.713
"C",1,21,1991,0,"Intact",8,"2. NPK+",27.2,1,10,"ANNUAL",1.767
"C",1,21,1991,0,"Intact",8,"2. NPK+",27.2,1,10,"PERENNIAL",509.663
"C",1,21,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"PERENNIAL",343.533
"C",1,21,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"ANNUAL",1.9
"C",1,21,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"PERENNIAL",52.933
"C",1,21,1994,0,"Intact",8,"2. NPK+",27.2,1,13,"ANNUAL",1.867
"C",1,21,1994,0,"Intact",8,"2. NPK+",27.2,1,13,"BIENNIAL",14.133
"C",1,21,1994,0,"Intact",8,"2. NPK+",27.2,1,13,"PERENNIAL",500.193
"C",1,21,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"ANNUAL",6.166
"C",1,21,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"PERENNIAL",435.467
"C",1,21,1996,0,"Intact",8,"2. NPK+",27.2,1,15,"ANNUAL",2.61
"C",1,21,1996,0,"Intact",8,"2. NPK+",27.2,1,15,"PERENNIAL",217.234
"C",1,21,1997,0,"Intact",8,"2. NPK+",27.2,1,16,"ANNUAL",135.933
"C",1,21,1997,0,"Intact",8,"2. NPK+",27.2,1,16,"PERENNIAL",119.333
"C",1,21,1998,0,"Intact",8,"2. NPK+",27.2,1,17,"PERENNIAL",389.996
"C",1,21,1999,0,"Intact",8,"2. NPK+",27.2,1,18,"ANNUAL",0.31
"C",1,21,1999,0,"Intact",8,"2. NPK+",27.2,1,18,"PERENNIAL",86.194
"C",1,21,2000,0,"Intact",8,"2. NPK+",27.2,1,19,"ANNUAL",0.167
"C",1,21,2000,0,"Intact",8,"2. NPK+",27.2,1,19,"PERENNIAL",379.9
"C",1,21,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"ANNUAL",11.934
"C",1,21,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"PERENNIAL",335.304
"C",1,21,2002,0,"Intact",8,"2. NPK+",27.2,1,21,"ANNUAL",1.333
"C",1,21,2002,0,"Intact",8,"2. NPK+",27.2,1,21,"PERENNIAL",194.974
"C",1,21,2003,0,"Intact",8,"2. NPK+",27.2,1,22,"ANNUAL",3.933
"C",1,21,2003,0,"Intact",8,"2. NPK+",27.2,1,22,"PERENNIAL",149.3
"C",1,21,2004,0,"Intact",8,"2. NPK+",27.2,1,23,"ANNUAL",0.6667
"C",1,21,2004,0,"Intact",8,"2. NPK+",27.2,1,23,"BIENNIAL",1.3
"C",1,21,2004,0,"Intact",8,"2. NPK+",27.2,1,23,"PERENNIAL",182.4699
"C",1,23,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"ANNUAL",8.5
"C",1,23,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"BIENNIAL",19.063
"C",1,23,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"PERENNIAL",467.053
"C",1,23,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"PERENNIAL",557.06
"C",1,23,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"BIENNIAL",23.533
"C",1,23,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"PERENNIAL",378.353
"C",1,23,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"PERENNIAL",190.91
"C",1,23,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"PERENNIAL",390.003
"C",1,23,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"ANNUAL",0.1
"C",1,23,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"PERENNIAL",508.53
"C",1,23,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"PERENNIAL",190.53
"C",1,23,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"PERENNIAL",327.1
"C",1,23,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"PERENNIAL",735.397
"C",1,23,1991,0,"Intact",8,"2. NPK+",27.2,1,10,"PERENNIAL",599.833
"C",1,23,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"PERENNIAL",712.433
"C",1,23,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"PERENNIAL",248.23
"C",1,23,1994,0,"Intact",8,"2. NPK+",27.2,1,13,"PERENNIAL",157.367
"C",1,23,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"PERENNIAL",718.47
"C",1,23,1996,0,"Intact",8,"2. NPK+",27.2,1,15,"PERENNIAL",192.2
"C",1,23,1997,0,"Intact",8,"2. NPK+",27.2,1,16,"PERENNIAL",494.33
"C",1,23,1998,0,"Intact",8,"2. NPK+",27.2,1,17,"PERENNIAL",447.933
"C",1,23,1999,0,"Intact",8,"2. NPK+",27.2,1,18,"PERENNIAL",134.547
"C",1,23,2000,0,"Intact",8,"2. NPK+",27.2,1,19,"PERENNIAL",226.837
"C",1,23,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"PERENNIAL",165.003
"C",1,23,2002,0,"Intact",8,"2. NPK+",27.2,1,21,"PERENNIAL",329.8
"C",1,23,2003,0,"Intact",8,"2. NPK+",27.2,1,22,"PERENNIAL",423.367
"C",1,23,2004,0,"Intact",8,"2. NPK+",27.2,1,23,"PERENNIAL",305.5267
"C",1,28,1982,0,"Intact",9,"1. Control",0,0,1,"BIENNIAL",0.013
"C",1,28,1982,0,"Intact",9,"1. Control",0,0,1,"PERENNIAL",111.19
"C",1,28,1983,0,"Intact",9,"1. Control",0,0,2,"BIENNIAL",2
"C",1,28,1983,0,"Intact",9,"1. Control",0,0,2,"PERENNIAL",100.833
"C",1,28,1984,0,"Intact",9,"1. Control",0,0,3,"ANNUAL",0.313
"C",1,28,1984,0,"Intact",9,"1. Control",0,0,3,"BIENNIAL",2.407
"C",1,28,1984,0,"Intact",9,"1. Control",0,0,3,"PERENNIAL",132.863
"C",1,28,1985,0,"Intact",9,"1. Control",0,0,4,"BIENNIAL",2.944
"C",1,28,1985,0,"Intact",9,"1. Control",0,0,4,"PERENNIAL",95.658
"C",1,28,1986,0,"Intact",9,"1. Control",0,0,5,"PERENNIAL",262.904
"C",1,28,1987,0,"Intact",9,"1. Control",0,0,6,"ANNUAL",0.067
"C",1,28,1987,0,"Intact",9,"1. Control",0,0,6,"PERENNIAL",174.369
"C",1,28,1988,0,"Intact",9,"1. Control",0,0,7,"PERENNIAL",94.433
"C",1,28,1989,0,"Intact",9,"1. Control",0,0,8,"PERENNIAL",171.266
"C",1,28,1990,0,"Intact",9,"1. Control",0,0,9,"ANNUAL",0.04
"C",1,28,1990,0,"Intact",9,"1. Control",0,0,9,"PERENNIAL",208.075
"C",1,28,1991,0,"Intact",9,"1. Control",0,0,10,"BIENNIAL",0.2
"C",1,28,1991,0,"Intact",9,"1. Control",0,0,10,"PERENNIAL",214.504
"C",1,28,1992,0,"Intact",9,"1. Control",0,0,11,"BIENNIAL",0.017
"C",1,28,1992,0,"Intact",9,"1. Control",0,0,11,"PERENNIAL",232.844
"C",1,28,1993,0,"Intact",9,"1. Control",0,0,12,"PERENNIAL",338.834
"C",1,28,1994,0,"Intact",9,"1. Control",0,0,13,"BIENNIAL",20.623
"C",1,28,1994,0,"Intact",9,"1. Control",0,0,13,"PERENNIAL",115.237
"C",1,28,1995,0,"Intact",9,"1. Control",0,0,14,"PERENNIAL",402.075
"C",1,28,1996,0,"Intact",9,"1. Control",0,0,15,"PERENNIAL",159.534
"C",1,28,1997,0,"Intact",9,"1. Control",0,0,16,"ANNUAL",1.133
"C",1,28,1997,0,"Intact",9,"1. Control",0,0,16,"PERENNIAL",421.662
"C",1,28,1998,0,"Intact",9,"1. Control",0,0,17,"PERENNIAL",240.868
"C",1,28,1999,0,"Intact",9,"1. Control",0,0,18,"PERENNIAL",168.4
"C",1,28,2000,0,"Intact",9,"1. Control",0,0,19,"PERENNIAL",329.667
"C",1,28,2001,0,"Intact",9,"1. Control",0,0,20,"BIENNIAL",0.3
"C",1,28,2001,0,"Intact",9,"1. Control",0,0,20,"PERENNIAL",181.366
"C",1,28,2002,0,"Intact",9,"1. Control",0,0,21,"PERENNIAL",348.264
"C",1,28,2003,0,"Intact",9,"1. Control",0,0,22,"PERENNIAL",204.734
"C",1,28,2004,0,"Intact",9,"1. Control",0,0,23,"PERENNIAL",178.1007
"C",1,29,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"ANNUAL",1.583
"C",1,29,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"PERENNIAL",430.643
"C",1,29,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"PERENNIAL",383.735
"C",1,29,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"PERENNIAL",294.774
"C",1,29,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"PERENNIAL",205.743
"C",1,29,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"PERENNIAL",411.836
"C",1,29,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"PERENNIAL",574.8
"C",1,29,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"PERENNIAL",252.7
"C",1,29,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"PERENNIAL",454.53
"C",1,29,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"PERENNIAL",600.929
"C",1,29,1991,0,"Intact",8,"2. NPK+",27.2,1,10,"PERENNIAL",663.903
"C",1,29,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"PERENNIAL",629.883
"C",1,29,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"PERENNIAL",139.764
"C",1,29,1994,0,"Intact",8,"2. NPK+",27.2,1,13,"PERENNIAL",235.553
"C",1,29,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"ANNUAL",1.467
"C",1,29,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"PERENNIAL",253.863
"C",1,29,1996,0,"Intact",8,"2. NPK+",27.2,1,15,"PERENNIAL",228.03
"C",1,29,1997,0,"Intact",8,"2. NPK+",27.2,1,16,"PERENNIAL",387.404
"C",1,29,1998,0,"Intact",8,"2. NPK+",27.2,1,17,"PERENNIAL",484.537
"C",1,29,1999,0,"Intact",8,"2. NPK+",27.2,1,18,"PERENNIAL",301.867
"C",1,29,2000,0,"Intact",8,"2. NPK+",27.2,1,19,"PERENNIAL",209.837
"C",1,29,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"PERENNIAL",215.67
"C",1,29,2002,0,"Intact",8,"2. NPK+",27.2,1,21,"PERENNIAL",214.397
"C",1,29,2003,0,"Intact",8,"2. NPK+",27.2,1,22,"PERENNIAL",657.864
"C",1,29,2004,0,"Intact",8,"2. NPK+",27.2,1,23,"PERENNIAL",107.7326
"C",1,30,1982,0,"Intact",9,"1. Control",0,0,1,"ANNUAL",0.52
"C",1,30,1982,0,"Intact",9,"1. Control",0,0,1,"BIENNIAL",9
"C",1,30,1982,0,"Intact",9,"1. Control",0,0,1,"PERENNIAL",101.651
"C",1,30,1983,0,"Intact",9,"1. Control",0,0,2,"ANNUAL",0.34
"C",1,30,1983,0,"Intact",9,"1. Control",0,0,2,"PERENNIAL",158.475
"C",1,30,1984,0,"Intact",9,"1. Control",0,0,3,"ANNUAL",0.123
"C",1,30,1984,0,"Intact",9,"1. Control",0,0,3,"BIENNIAL",2.007
"C",1,30,1984,0,"Intact",9,"1. Control",0,0,3,"PERENNIAL",115.746
"C",1,30,1985,0,"Intact",9,"1. Control",0,0,4,"PERENNIAL",133.823
"C",1,30,1986,0,"Intact",9,"1. Control",0,0,5,"BIENNIAL",0.733
"C",1,30,1986,0,"Intact",9,"1. Control",0,0,5,"PERENNIAL",114.666
"C",1,30,1987,0,"Intact",9,"1. Control",0,0,6,"ANNUAL",0.033
"C",1,30,1987,0,"Intact",9,"1. Control",0,0,6,"PERENNIAL",208.337
"C",1,30,1988,0,"Intact",9,"1. Control",0,0,7,"PERENNIAL",125.232
"C",1,30,1989,0,"Intact",9,"1. Control",0,0,8,"PERENNIAL",182.767
"C",1,30,1990,0,"Intact",9,"1. Control",0,0,9,"PERENNIAL",184.733
"C",1,30,1991,0,"Intact",9,"1. Control",0,0,10,"ANNUAL",5.8
"C",1,30,1991,0,"Intact",9,"1. Control",0,0,10,"PERENNIAL",176.777
"C",1,30,1992,0,"Intact",9,"1. Control",0,0,11,"BIENNIAL",3.623
"C",1,30,1992,0,"Intact",9,"1. Control",0,0,11,"PERENNIAL",164.584
"C",1,30,1993,0,"Intact",9,"1. Control",0,0,12,"PERENNIAL",171.833
"C",1,30,1994,0,"Intact",9,"1. Control",0,0,13,"BIENNIAL",0.067
"C",1,30,1994,0,"Intact",9,"1. Control",0,0,13,"PERENNIAL",98.321
"C",1,30,1995,0,"Intact",9,"1. Control",0,0,14,"ANNUAL",0.094
"C",1,30,1995,0,"Intact",9,"1. Control",0,0,14,"PERENNIAL",194.586
"C",1,30,1996,0,"Intact",9,"1. Control",0,0,15,"PERENNIAL",323.739
"C",1,30,1997,0,"Intact",9,"1. Control",0,0,16,"PERENNIAL",196.168
"C",1,30,1998,0,"Intact",9,"1. Control",0,0,17,"PERENNIAL",216.664
"C",1,30,1999,0,"Intact",9,"1. Control",0,0,18,"BIENNIAL",1.2
"C",1,30,1999,0,"Intact",9,"1. Control",0,0,18,"PERENNIAL",253.883
"C",1,30,2000,0,"Intact",9,"1. Control",0,0,19,"PERENNIAL",165.318
"C",1,30,2001,0,"Intact",9,"1. Control",0,0,20,"PERENNIAL",101.5
"C",1,30,2002,0,"Intact",9,"1. Control",0,0,21,"PERENNIAL",180.173
"C",1,30,2003,0,"Intact",9,"1. Control",0,0,22,"PERENNIAL",154.467
"C",1,30,2004,0,"Intact",9,"1. Control",0,0,23,"BIENNIAL",4.1333
"C",1,30,2004,0,"Intact",9,"1. Control",0,0,23,"PERENNIAL",134.4666
"C",1,33,1982,0,"Intact",9,"1. Control",0,0,1,"BIENNIAL",2
"C",1,33,1982,0,"Intact",9,"1. Control",0,0,1,"PERENNIAL",222.703
"C",1,33,1983,0,"Intact",9,"1. Control",0,0,2,"ANNUAL",0.01
"C",1,33,1983,0,"Intact",9,"1. Control",0,0,2,"BIENNIAL",0.03
"C",1,33,1983,0,"Intact",9,"1. Control",0,0,2,"PERENNIAL",136.723
"C",1,33,1984,0,"Intact",9,"1. Control",0,0,3,"ANNUAL",0.033
"C",1,33,1984,0,"Intact",9,"1. Control",0,0,3,"BIENNIAL",0.107
"C",1,33,1984,0,"Intact",9,"1. Control",0,0,3,"PERENNIAL",129.004
"C",1,33,1985,0,"Intact",9,"1. Control",0,0,4,"ANNUAL",0.047
"C",1,33,1985,0,"Intact",9,"1. Control",0,0,4,"BIENNIAL",33.167
"C",1,33,1985,0,"Intact",9,"1. Control",0,0,4,"PERENNIAL",157.343
"C",1,33,1986,0,"Intact",9,"1. Control",0,0,5,"BIENNIAL",1.3
"C",1,33,1986,0,"Intact",9,"1. Control",0,0,5,"PERENNIAL",106.667
"C",1,33,1987,0,"Intact",9,"1. Control",0,0,6,"ANNUAL",0.9
"C",1,33,1987,0,"Intact",9,"1. Control",0,0,6,"BIENNIAL",3.1
"C",1,33,1987,0,"Intact",9,"1. Control",0,0,6,"PERENNIAL",276.664
"C",1,33,1988,0,"Intact",9,"1. Control",0,0,7,"PERENNIAL",108.834
"C",1,33,1989,0,"Intact",9,"1. Control",0,0,8,"BIENNIAL",6.7
"C",1,33,1989,0,"Intact",9,"1. Control",0,0,8,"PERENNIAL",127.901
"C",1,33,1990,0,"Intact",9,"1. Control",0,0,9,"BIENNIAL",16.067
"C",1,33,1990,0,"Intact",9,"1. Control",0,0,9,"PERENNIAL",218.805
"C",1,33,1991,0,"Intact",9,"1. Control",0,0,10,"BIENNIAL",0.866
"C",1,33,1991,0,"Intact",9,"1. Control",0,0,10,"PERENNIAL",231.064
"C",1,33,1992,0,"Intact",9,"1. Control",0,0,11,"ANNUAL",0.023
"C",1,33,1992,0,"Intact",9,"1. Control",0,0,11,"BIENNIAL",13.023
"C",1,33,1992,0,"Intact",9,"1. Control",0,0,11,"PERENNIAL",175.993
"C",1,33,1993,0,"Intact",9,"1. Control",0,0,12,"BIENNIAL",0.133
"C",1,33,1993,0,"Intact",9,"1. Control",0,0,12,"PERENNIAL",298.13
"C",1,33,1994,0,"Intact",9,"1. Control",0,0,13,"PERENNIAL",85.101
"C",1,33,1995,0,"Intact",9,"1. Control",0,0,14,"ANNUAL",0.02
"C",1,33,1995,0,"Intact",9,"1. Control",0,0,14,"BIENNIAL",2.733
"C",1,33,1995,0,"Intact",9,"1. Control",0,0,14,"PERENNIAL",291.836
"C",1,33,1996,0,"Intact",9,"1. Control",0,0,15,"PERENNIAL",346.836
"C",1,33,1997,0,"Intact",9,"1. Control",0,0,16,"PERENNIAL",376.101
"C",1,33,1998,0,"Intact",9,"1. Control",0,0,17,"PERENNIAL",269.6
"C",1,33,1999,0,"Intact",9,"1. Control",0,0,18,"PERENNIAL",252.803
"C",1,33,2000,0,"Intact",9,"1. Control",0,0,19,"PERENNIAL",345.877
"C",1,33,2001,0,"Intact",9,"1. Control",0,0,20,"PERENNIAL",196.904
"C",1,33,2002,0,"Intact",9,"1. Control",0,0,21,"PERENNIAL",363.763
"C",1,33,2003,0,"Intact",9,"1. Control",0,0,22,"PERENNIAL",160.3
"C",1,33,2004,0,"Intact",9,"1. Control",0,0,23,"PERENNIAL",117.2664
"C",1,44,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"PERENNIAL",749.553
"C",1,44,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"ANNUAL",56.367
"C",1,44,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"BIENNIAL",0.4
"C",1,44,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"PERENNIAL",687.401
"C",1,44,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"ANNUAL",126.53
"C",1,44,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"PERENNIAL",197.597
"C",1,44,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"ANNUAL",342.01
"C",1,44,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"PERENNIAL",97.434
"C",1,44,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"ANNUAL",354.263
"C",1,44,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"BIENNIAL",33.766
"C",1,44,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"PERENNIAL",15.083
"C",1,44,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"ANNUAL",487.1
"C",1,44,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"PERENNIAL",2.8
"C",1,44,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"ANNUAL",1.3
"C",1,44,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"BIENNIAL",161.897
"C",1,44,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"PERENNIAL",11.1
"C",1,44,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"ANNUAL",0.5
"C",1,44,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"BIENNIAL",63.167
"C",1,44,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"PERENNIAL",160.23
"C",1,44,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"ANNUAL",24.8
"C",1,44,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"PERENNIAL",165.726
"C",1,44,1991,0,"Intact",8,"2. NPK+",27.2,1,10,"ANNUAL",16.967
"C",1,44,1991,0,"Intact",8,"2. NPK+",27.2,1,10,"BIENNIAL",25.5
"C",1,44,1991,0,"Intact",8,"2. NPK+",27.2,1,10,"PERENNIAL",237.934
"C",1,44,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"PERENNIAL",354.506
"C",1,44,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"ANNUAL",121.763
"C",1,44,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"PERENNIAL",414.637
"C",1,44,1994,0,"Intact",8,"2. NPK+",27.2,1,13,"ANNUAL",23.966
"C",1,44,1994,0,"Intact",8,"2. NPK+",27.2,1,13,"PERENNIAL",342.904
"C",1,44,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"ANNUAL",400.23
"C",1,44,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"BIENNIAL",351.67
"C",1,44,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"PERENNIAL",61.699
"C",1,44,1996,0,"Intact",8,"2. NPK+",27.2,1,15,"ANNUAL",100.866
"C",1,44,1996,0,"Intact",8,"2. NPK+",27.2,1,15,"PERENNIAL",92.1
"C",1,44,1997,0,"Intact",8,"2. NPK+",27.2,1,16,"ANNUAL",155.83
"C",1,44,1997,0,"Intact",8,"2. NPK+",27.2,1,16,"BIENNIAL",10
"C",1,44,1997,0,"Intact",8,"2. NPK+",27.2,1,16,"PERENNIAL",73.667
"C",1,44,1998,0,"Intact",8,"2. NPK+",27.2,1,17,"PERENNIAL",278.163
"C",1,44,1999,0,"Intact",8,"2. NPK+",27.2,1,18,"ANNUAL",0.427
"C",1,44,1999,0,"Intact",8,"2. NPK+",27.2,1,18,"PERENNIAL",246.9
"C",1,44,2000,0,"Intact",8,"2. NPK+",27.2,1,19,"ANNUAL",0.1
"C",1,44,2000,0,"Intact",8,"2. NPK+",27.2,1,19,"PERENNIAL",317.067
"C",1,44,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"ANNUAL",75.733
"C",1,44,2001,0,"Intact",8,"2. NPK+",27.2,1,20,"BIENNIAL",1.533
